sentence1	sentence2	label
NLB naj bi sodelovanje na sestanku zavrnila in vztrajala, da je banka v stanovanjskem kompleksu Celovški dvori vključena le kot sofinancer investitorja in da je svoj del pogodbenih obveznosti že v celoti izpolnila.	V NLB se sestanka menda niso želeli udeležiti, ker vztrajajo, da je banka v projektu izgradnje stanovanjskega kompleksa Celovški dvori udeležena le kot sofinancer investitorja in je svoj del pogodbenih obveznosti že v celoti izvršila.	1
Zaradi odsotnosti NLB se sestanka niso udeležili tudi predstavniki Vegrada.	Zaradi odsotnosti NLB se sestanka niso udeležili predstavniki Vegrada.	1
"""Sodelovanje z NLB je ključnega pomena"""	""" Sodelovanje z NLB je ključno"""	1
"""Banka se ukvarja s temo pobotov, saj je ta tema znana že od samega začetka poslovnega procesa v Celovcu."	"""Banka se ukvarja z vprašanjem kompenzacije, saj je to vprašanje znano že od začetka poslovnih procesov v Celovcu."	1
"""Banka se ukvarja s temo pobotov, saj je ta tema znana že od samega začetka poslovnega procesa v Celovcu."	""" Banka je vključena na temo izbrisnih pobotnic, kajti ta tema je znana od samega začetka poslovnega procesa na Celovških dvorih."	1
"Zdaj mora le še banka zavzeti stališče,"" je dejal Mirko Požar, predsednik Združenja dobaviteljev."	"Zdaj je potrebno, da banka le zavzame določeno stališče,"" je poudaril predsednik združenja podizvajalcev Mirko Požar ."	1
"Zdaj je treba le še, da banka zavzame stališče,"" je dejal Mirko Požar, predsednik Združenja podizvajalcev."	"Zdaj mora le še banka zavzeti stališče,"" je dejal Mirko Požar, predsednik Združenja dobaviteljev."	1
""" Če oni ne morejo priti sem, bomo predlagali, da gremo mi k njim."	"""Če ne morejo priti sem, predlagamo, da gremo k njim."	1
"""Če ne morejo priti sem, bomo predlagali, da gremo k njim."	""" Če oni ne morejo priti sem, bomo predlagali, da gremo mi k njim."	1
Medtem banka trdi, da je le soinvestitor in da je že v celoti izpolnila svoje obveznosti v okviru projekta.	Banka medtem trdi, da je le soinvestitor in da je že v celoti izpolnila svoje obveznosti do projekta.	1
Medtem banka trdi, da je le soinvestitor in da je že v celoti izpolnila svoje obveznosti v okviru projekta.	Medtem na banki pravijo, da so le soinvestitorji in da so svoje obveznosti glede projekta že v celoti izpolnili.	1
Vendar podizvajalci trdijo, da bi morala biti banka vključena v pogovore, saj ima na stanovanjih hipoteko.	Vendar podizvajalci menijo, da bi morala biti banka vključena v razpravo, saj ima na stanovanjih hipoteko.	1
Podizvajalci pa pravijo, da bi se banka morala vključiti v pogovore, ker ima na stanovanja zapisano hipoteko.	Vendar podizvajalci trdijo, da bi morala biti banka vključena v pogovore, saj ima na stanovanjih hipoteko.	1
To vključuje stanovanja, za katera so podizvajalci že prejeli odškodnino - približno deset od njih.	Tako tudi na stanovanja, ki so jih podizvajalci že dobili za kompenzacijo – takih naj bi bilo okoli deset.	1
To vključuje stanovanja, za katera so podizvajalci že prejeli odškodnino - približno deset kosov.	Tako tudi na stanovanja, ki so jih podizvajalci že dobili za kompenzacijo – takih naj bi bilo okoli deset.	1
Na teh stanovanjih ima NLB še vedno hipoteko, ki je ne želi umakniti.	NLB ima na teh stanovanjih še vedno hipoteko, ki je ne želi izbrisati.	1
Na teh stanovanjih ima NLB še vedno hipoteko, ki je ne želi umakniti.	NLB ima za ta stanovanja še vedno hipoteko, ki je ne želi odplačati.	1
Vendar naj bi Vegrad že od začetka projekta zagotovil približno 30 % stanovanj kot nadomestilo.	Vegrad pa naj bi za kompenzacijo že v začetku projekta namenil okoli 30 odstotkov stanovanj.	1
Vendar naj bi Vegrad že od začetka projekta zagotovil približno 30 % stanovanj kot nadomestilo.	Vendar naj bi Vegrad od začetka projekta zagotovil približno 30 % stanovanj kot nadomestilo.	1
Situacija je vsak dan težja	Položaj je iz dneva v dan težji	1
Podizvajalci menijo, da je sodelovanje NLB ključno, medtem ko na banki pravijo, da so le soinvestitorji in da so svoje obveznosti glede projekta že v celoti izpolnili.	Podizvajalci menijo, da je sodelovanje NLB ključnega pomena, banka pa trdi, da je le soinvestitor in da je svoje obveznosti v zvezi s projektom že v celoti izpolnila.	1
Podizvajalci menijo, da je sodelovanje NLB ključnega pomena, banka pa pravi, da je le soinvestitor in da je že v celoti izpolnila svoje obveznosti v zvezi s projektom.	Podizvajalci menijo, da je sodelovanje NLB ključnega pomena, banka pa trdi, da je le soinvestitor in da je svoje obveznosti v zvezi s projektom že v celoti izpolnila.	1
Podizvajalci so del plačila za projekt Celovški dvori prejeli v obliki stanovanj, za katera ima NLB storno menice.	Podizvajalci so del plačil za projekt Celovški dvori prejeli v obliki stanovanj, za katera ima NLB potrdila o prekinitvi pogodbe.	1
Podizvajalci so del plačila za projekt Celovški dvori prejeli v obliki stanovanj, za katera ima NLB storno menice.	Podizvajalci so del plačila pri projektu Celovški dvori prejeli v obliki stanovanj, za katere pa ima izbrisne pobotnice NLB.	1
Podizvajalci so odločeni, da Vegradu, ki jim zaradi likvidnostnih težav še ni plačal opravljenega dela, ne predajo dokumentacije za uporabno dovoljenje, dokler se strani ne dogovorita za ustrezno plačilo.	Podizvajalci so odločeni, da družbi Vegrad, ki jim zaradi likvidnostnih težav še ni plačala opravljenega dela, ne bodo izročili dokumentacije za pridobitev uporabnega dovoljenja, dokler se stranke ne dogovorijo o ustreznem plačilu.	1
Podizvajalci so odločeni, da družbi Vegrad, ki jim zaradi težav z denarnim tokom še ni plačala opravljenega dela, ne bodo plačali, dokler se stranke ne dogovorijo o ustreznem plačilu za dokumentacijo za dovoljenje za uporabo.	Podizvajalci so odločeni, da Vegradu, ki jim zaradi likvidnostnih težav še ni plačal opravljenega dela, ne predajo dokumentacije za uporabno dovoljenje, dokler se strani ne dogovorita za ustrezno plačilo.	1
Če njihovo prizadevanje za sestanek ne bo uspešno, bodo obvestili lastnike, torej tudi vlado, ki ima v lasti NLB, in nadzorne svete vseh vpletenih, ki ne želijo sodelovati, so napovedali.	Če njihova prizadevanja za organizacijo sestanka ne bodo uspešna, bodo o tem obvestili lastnike, vključno z vlado, ki je lastnica NLB, in nadzorne svete vseh vpletenih, ki ne želijo sodelovati, so napovedali.	1
Če njihova prizadevanja za srečanje ne bodo uspešna, bodo o tem obvestili lastnike, vključno z vlado, ki je lastnica NLB, in upravne odbore vseh deležnikov, ki se srečanja ne želijo udeležiti, so napovedali.	Če njihovo prizadevanje za sestanek ne bo uspešno, bodo obvestili lastnike, torej tudi vlado, ki ima v lasti NLB, in nadzorne svete vseh vpletenih, ki ne želijo sodelovati, so napovedali.	1
Požar trdi, da imajo dokaze, da je banka že na začetku gradnje Celovških dvorov vedela, da bo 30 % stanovanj namenjenih za odškodnino, kar naj bi bilo zapisano tudi v pogodbi med NLB in Vegradom.	Po Požarjevih besedah imajo dokaze, da je banka že v začetku gradnje Celovških dvorov vedela, da je 30 odstotkov stanovanj namenjenih za kompenzacijo , kar naj bi bilo zapisano tudi v pogodbi med NLB in Vegradom.	1
Požar meni, da ima banka dokaze, da je že na začetku gradnje Celovških dvorov vedela, da bo 30 % stanovanj uporabljenih kot nadomestilo, kar naj bi bilo navedeno tudi v pogodbi med NLB in Vegradom.	Po Požarjevih besedah imajo dokaze, da je banka že v začetku gradnje Celovških dvorov vedela, da je 30 odstotkov stanovanj namenjenih za kompenzacijo , kar naj bi bilo zapisano tudi v pogodbi med NLB in Vegradom.	1
Ker Vegrad nima denarja, bi bili v zameno pripravljeni sprejeti plačilo v obliki stanovanj, česar pa Vegrad brez banke ne more storiti.	Ker Vegrad nima denarja, bi bili pripravljeni v zameno sprejeti tudi plačilo s stanovanji, kar pa Vegrad brez banke zopet ne more.	1
Ker Vegrad nima denarja, so pripravljeni v zameno sprejeti stanovanje, česar pa Vegrad ne more storiti brez banke.	Ker Vegrad nima denarja, bi bili v zameno pripravljeni sprejeti plačilo v obliki stanovanj, česar pa Vegrad brez banke ne more storiti.	1
Nekateri ne morejo dokončati dela, ker ne dobijo plačila.	Nekateri zaradi neplačila ne morejo dokončati dela.	1
Nekateri zaradi neplačila ne morejo zaključiti del.	Nekateri ne morejo dokončati dela, ker ne dobijo plačila.	1
Zato so se podizvajalci dogovorili, da družbi Vegrad ne bodo predali gradbene dokumentacije, dokler ne prejmejo plačila, ki je pogoj za pridobitev uporabnega dovoljenja.	Zato so se podizvajalci dogovorili, da Vegradu, dokler ne prejmejo plačila, ne bodo izročili gradbene dokumentacije, ki je pogoj za pridobitev uporabnega dovoljenja.	1
Zato so se podizvajalci dogovorili, da podjetju Vegrad ne bodo predložili gradbene dokumentacije, dokler ne prejmejo plačila, ki je predpogoj za izdajo gradbenega dovoljenja.	Zato so se podizvajalci dogovorili, da družbi Vegrad ne bodo predali gradbene dokumentacije, dokler ne prejmejo plačila, ki je pogoj za pridobitev uporabnega dovoljenja.	1
Dokumentacija je pogoj, da lahko Vegrad stanovanja preda kupcem in občinskemu stanovanjskemu skladu, ki je od Vegrada kupil 419 stanovanj za neprofitni najem in bi jih moral prejeti konec lanskega leta.	Dokumentacija je predpogoj, da lahko Vegrad stanovanja preda kupcem in občinskemu stanovanjskemu skladu, ki je od Vegrada kupil 419 stanovanj za neprofitni najem in bi jih moral prejeti konec lanskega leta.	1
Dokumentacija pa je pogoj, da Vegrad lahko stanovanja preda kupcem in Stanovanjskemu skladu občine , ki je od Vegrada kupila 419 stanovanj, ki jih bo neprofitno oddajala in bi jih morala prejeti že konec preteklega leta.	Dokumentacija je predpogoj, da lahko Vegrad stanovanja preda kupcem in občinskemu stanovanjskemu skladu, ki je od Vegrada kupil 419 stanovanj za neprofitni najem in bi jih moral prejeti konec lanskega leta.	1
Podizvajalci so danes vztrajali, da brez banke ni rešitve za vprašanje pobota.	Rešitve na temo izbrisnih pobotnic brez banke ni, so danes vztrajali podizvajalci.	1
Dobavitelji so danes poudarili, da brez banke ni rešitve za problem pobota.	Podizvajalci so danes vztrajali, da brez banke ni rešitve za vprašanje pobota.	1
""" Kajti izbrisne pobotnice ima banka in ne Vegrad,"" je dejal."	"""Ker je imetnik menic banka in ne Vegrad,"" je dejal."	1
""" Kajti izbrisne pobotnice ima banka in ne Vegrad,"" je dejal."	"""Ker ima banka in ne Vegrad v lasti preklicne vozovnice,"" je dejal."	1
Vabilo na pogovore bo banki poslano še ta teden ali v ponedeljek, torej čim prej.	Banka bo vabilo na pogovore prejela še ta teden ali v ponedeljek, torej čim prej.	1
Vabilo za pogovore bodo banki poslali še v tem tednu ali pa v ponedeljek – vsekakor čim prej, napovedujejo.	Banka bo vabilo na pogovore prejela še ta teden ali v ponedeljek, torej čim prej.	1
Ob tem priznavajo, da je Vegrad bolj pripravljen na sodelovanje, saj je pripravljen na pogovore in je pristal tudi na priznavanje terjatev.	Priznavajo tudi, da je Vegrad bolj pripravljen na sodelovanje, saj je pripravljen na pogovore in se je tudi strinjal s priznanjem zahtevkov.	1
Priznavajo tudi, da je pripravljenost na sodelovanje z Vegradom večja, saj se je država pripravljena pogovarjati in je tudi pristala na priznanje zahtev.	Ob tem priznavajo, da je Vegrad bolj pripravljen na sodelovanje, saj je pripravljen na pogovore in je pristal tudi na priznavanje terjatev.	1
Po besedah predstavnika občine Aleša Tomažina iz občinskega javnega stanovanjskega sklada si vsi vpleteni želijo, da bi se projekt čim prej zaključil v dobro vseh, da bi vsi dobili lastninsko pravico na posameznih kupljenih delih.	Po besedah predstavnika občine Aleša Tomažina iz občinskega javnega stanovanjskega sklada si vsi vpleteni želijo, da bi bil projekt čim prej končan v korist vseh, tako da bi vsi dobili lastninsko pravico na posameznih kupljenih delih.	1
Po besedah predstavnika občine Aleša Tomažina iz občinskega javnega stanovanjskega sklada želijo vse vpletene strani čim prej zaključiti projekt v korist vseh, tako da bi vsi dobili lastninsko pravico na posameznih kupljenih delih.	Po besedah predstavnika občine Aleša Tomažina iz občinskega javnega stanovanjskega sklada si vsi vpleteni želijo, da bi se projekt čim prej zaključil v dobro vseh, da bi vsi dobili lastninsko pravico na posameznih kupljenih delih.	1
S tem namenom je občina tudi pripravljena deponirati izbrisna dovoljenja, je pojasnil.	V ta namen je občina pripravljena deponirati tudi dovoljenja za izbris, je pojasnil.	1
Podizvajalci so tudi poudarili, da so se zaradi težav pri projektu Celovce Mansions znašli v resnih težavah, saj je imela večina podizvajalcev pri projektu Celovce Mansions vsaj šestmesečni promet, le v enem primeru pa je bilo plačanih več kot 30 % dela.	Podizvajalci so prav tako poudarili, da so jim težave pri projektu Celovce Mansions povzročile resne težave, saj je imela večina podizvajalcev pri projektu Celovce Mansions vsaj šestmesečni promet, le v enem primeru pa so prejeli plačilo za več kot 30 % dela.	1
Podizvajalci so tudi poudarili, da so se zaradi težav pri projektu Celovce Mansions znašli v resnih težavah, saj je imela večina podizvajalcev pri projektu Celovce Mansions vsaj šestmesečni promet, le v enem primeru pa je bilo plačanih več kot 30 % dela.	Podizvajalci so poudarili še, da so se sami zaradi težav pri projektu Celovških dvorov znašli v hudih težavah, saj je večini podizvajalcev projekt Celovških dvorov pomenil vsaj polletni promet, pri tem pa je bilo le v enem primeru plačano več kot 30 odstotkov izvedenih del.	1
Gre za 30 odstotkov prodajne vrednosti z davkom na dodano vrednost, je opozoril Požar.	To je 30 % prodajne vrednosti z davkom na dodano vrednost, je poudaril Požar.	1
To je 30 % prodajne vrednosti z DDV, kot je poudaril Požar.	To je 30 % prodajne vrednosti z davkom na dodano vrednost, je poudaril Požar.	1
Projekt, ki ga preverja Evropska komisija	Projekt, ki ga pregleduje Evropska komisija	1
Projekt pod drobnogledom Evropske komisije	Projekt, ki ga pregleduje Evropska komisija	1
Evropska komisija je od države zahtevala tudi nekaj pojasnil o nakupu teh 419 stanovanj, da bi preverila sum, da nakup vključuje nezakonito državno pomoč podjetjem.	Evropska komisija je od države zaradi nakupa teh 419 stanovanj tudi zahtevala določena pojasnila, da bi preverila sume, da je šlo pri tem nakupu za nedovoljeno državno pomoč podjetjem .	1
Evropska komisija je od države zahtevala tudi nekatera pojasnila v zvezi z nakupom teh 419 stanovanj, da bi preverila sume, da je nakup vključeval nedovoljeno državno pomoč podjetjem.	Evropska komisija je od države zahtevala tudi nekaj pojasnil o nakupu teh 419 stanovanj, da bi preverila sum, da nakup vključuje nezakonito državno pomoč podjetjem.	1
Vegrad ima od začetka leta blokirano večino svojih transakcijskih računov, trenutno pa poteka program prestrukturiranja, ki so ga potrdili največji lastniki Vegrada PDP in Vegrad naložbe ter NLB in Hypo banka.	Vegrad ima od začetka leta blokirano večino svojih transakcijskih računov, trenutno pa je v postopku prestrukturiranja, ki so ga odobrili največji lastniki Vegrada, družbi PDP in Vegrad Investments, ter NLB in Hypo Bank.	1
Vegrad je od začetka leta blokiral večino svojih transakcijskih računov in trenutno izvaja program prestrukturiranja, ki so ga odobrili največji lastniki Vegrada, PDP in Vegrad Investments, ter NLB in Hypo Bank.	Vegrad ima od začetka leta blokirano večino svojih transakcijskih računov, trenutno pa je v postopku prestrukturiranja, ki so ga odobrili največji lastniki Vegrada, družbi PDP in Vegrad Investments, ter NLB in Hypo Bank.	1
Ali gre za verodostojne podatke, ni jasno, slovenska podružnica banke pa zanika navedbe, da naj bi šlo za sporne posle.	Ni jasno, ali so podatki zanesljivi, vendar slovenska podružnica zanika navedbe o spornih transakcijah.	1
Prejšnji teden je hrvaški spletni portal uncensored.com objavil seznam domnevno spornih posojil, ki jih je avstrijska banka Hypo Alpe Adria odobrila slovenskim podjetjem.	Prejšnji teden je hrvaški spletni portal uncensored.com objavil seznam domnevno spornih posojil avstrijske banke Hypo Alpe Adria slovenskim podjetjem.	1
Prejšnji teden je hrvaški spletni portal uncensored.com objavil seznam domnevno spornih posojil, ki jih je avstrijska banka Hypo Alpe Adria odobrila slovenskim podjetjem.	Hrvaški spletni portal necenzurirano.com je pretekli teden objavil spisek domnevno spornih kreditov , ki jih je avstrijska banka Hypo Alpe Adria odobrila slovenskim podjetjem.	1
Med drugim je na seznamu tudi Mercator, ki bi ga lahko preiskovali zaradi dveh posojil, navaja portal.	Med drugim je na seznamu tudi Mercator, ki bi se po pisanju portala lahko znašel pod preiskavo zaradi dveh posojil.	1
Med drugim je na seznamu tudi Mercator, ki bi ga po navedbah portala lahko preiskovali zaradi dveh posojil.	Med drugim je na seznamu tudi Mercator, ki bi ga lahko preiskovali zaradi dveh posojil, navaja portal.	1
"Za pojasnila smo prosili Mercatorjeve predstavnike, ki so nam odgovorili, da Mercator ""dobro in korektno sodeluje z vsemi večjimi bankami na svojih ciljnih trgih v regiji jugovzhodne Evrope, vključno s Hypo Alpe Adria Bank."	"Za pojasnila smo prosili predstavnike Mercatorja, ki so nam odgovorili, da Mercator ""dobro in korektno sodeluje z vsemi večjimi bankami na svojih ciljnih trgih v regiji JV Evrope, vključno s Hypo Alpe Adria Bank."	1
"Za pojasnila smo zaprosili predstavnike družbe Mercator , ki so v odgovoru zapisali, da družba "" korektno in dobro sodeluje z vsemi večjimi bankami na svojih ciljnih trgih v regiji Jugovzhodne Evrope , med njimi je tudi Hypo Alpe Adria Bank."	"Za pojasnila smo prosili predstavnike Mercatorja, ki so nam odgovorili, da Mercator ""dobro in korektno sodeluje z vsemi večjimi bankami na svojih ciljnih trgih v regiji JV Evrope, vključno s Hypo Alpe Adria Bank."	1
Dodali so, da Mercator vse svoje poslovne in finančne obveznosti poravnava v dogovorjenih rokih, in zanikali kakršne koli namige o nepravilnostih pri sklepanju kreditov v zvezi z Mercatorjem, ki naj bi družbi in Skupini Mercator povzročali poslovno škodo.	Dodali so še, da Mercator vse poslovne in finančne obveznosti poravnava v dogovorjenih rokih, namigovanja na kakršno koli nekorektnost pri sklepanju kreditnih aranžmajev v povezavi z Mercatorjem pa zanikajo in jih obravnavajo kot povzročanje poslovne škode družbi in Skupini Mercator.	1
Dodali so, da Mercator vse svoje poslovne in finančne obveznosti poravnava v dogovorjenih rokih, in zavrnili kakršne koli domneve o nepravilnostih pri sklepanju kreditov, povezanih z Mercatorjem, ki po njihovem mnenju povzročajo poslovno škodo družbi in Skupini Mercator.	Dodali so še, da Mercator vse poslovne in finančne obveznosti poravnava v dogovorjenih rokih, namigovanja na kakršno koli nekorektnost pri sklepanju kreditnih aranžmajev v povezavi z Mercatorjem pa zanikajo in jih obravnavajo kot povzročanje poslovne škode družbi in Skupini Mercator.	1
Med vidnejšimi slovenskimi podjetji , ki naj bi, kot piše avtor prispevka Domagoj Margetić , dobili sporna posojila, so tudi Istrabenz, Petrol, Vegrad, Petrol, Engrotuš, Merkur, KD Group in Merfin.	Med vidnejšimi slovenskimi podjetji, ki naj bi po navedbah avtorja članka Domagoja Margetića dobila sporna posojila, so Istrabenz, Petrol, Vegrad, Petrol, Engrotuš, Merkur, KD Group in Merfin.	1
Med bolj znanimi slovenskimi podjetji, ki naj bi prejela sporna posojila, so po navedbah avtorja članka Domagoja Margetića Istrabenz, Petrol, Vegrad, Petrol, Engrotuš, Merkur, KD Group in Merfin.	Med vidnejšimi slovenskimi podjetji , ki naj bi, kot piše avtor prispevka Domagoj Margetić , dobili sporna posojila, so tudi Istrabenz, Petrol, Vegrad, Petrol, Engrotuš, Merkur, KD Group in Merfin.	1
Zavajanje ali resnica?	Blodnja ali resnica?	1
Na prvi pogled je zgodba zelo strašljiva, vendar morate biti previdni.	Zgodba na prvi pogled deluje zelo zastrašujoče, a je treba biti pri tem previden.	1
Na prvi pogled je zgodba zelo strašljiva, vendar morate biti previdni.	Na prvi pogled je zgodba zelo strašljiva, vendar je treba biti previden.	1
Haaško sodišče je Margetića dvakrat obsodilo.	Margetića je namreč že dvakrat obsodilo haaško sodišče.	1
Haaško sodišče je Margetića dvakrat obsodilo.	Haaško sodišče je Margetića že dvakrat obsodilo.	1
V obeh primerih je šlo za izdajo imena zaščitene priče.	V obeh primerih je bilo objavljeno ime zaščitene priče.	1
V obeh primerih je bilo razkrito ime zaščitene priče.	V obeh primerih je bilo objavljeno ime zaščitene priče.	1
Od leta 2005 dela kot kolumnist na svojem, že omenjenem portalu, ustanovil pa je tudi Stranko hrvaških branilcev, kljub temu, da v osamosvojitveni vojni ni sodeloval.	Od leta 2005 dela kot kolumnist na svojem omenjenem portalu, ustanovil pa je tudi Stranko hrvaških braniteljev, čeprav ni sodeloval v osamosvojitveni vojni.	1
Od leta 2005 dela kot kolumnist na omenjenem portalu in je ustanovil Stranko hrvaških braniteljev, čeprav ni sodeloval v osamosvojitveni vojni.	Od leta 2005 dela kot kolumnist na svojem omenjenem portalu, ustanovil pa je tudi Stranko hrvaških braniteljev, čeprav ni sodeloval v osamosvojitveni vojni.	1
Stranka ni sodelovala na parlamentarnih volitvah leta 2007.	Stranka na parlamentarnih volitvah leta 2007 ni sodelovala.	1
Odgovorili so, da je prispevek objavljen na podlagi nepreverjenih podatkov.	Odgovorili so, da je bil članek objavljen na podlagi nepreverjenih informacij.	1
"""Kakršno koli namigovanje o neprimernem poslovanju in netransparentnosti strogo zavračamo in razumemo kot povzročanje poslovne škode finančni instituciji Hypo Group Alpe Adria,"" so odgovorili na naša vprašanja."	""" Vsakršna namigovanja na nečiste posle in netransparentnost strogo zavračamo in jih razumemo kot povzročanje poslovne škode finančni ustanovi Hypo Group Alpe Adria ,"" so zapisali v odogovoru na naša vprašanja."	1
"""Kakršno koli namigovanje o nepravilnem poslovanju in netransparentnosti strogo zavračamo in menimo, da škodi poslovanju finančne institucije Hypo Group Alpe Adria,"" so zapisali v odgovoru na naša vprašanja."	"""Kakršno koli namigovanje o neprimernem poslovanju in netransparentnosti strogo zavračamo in razumemo kot povzročanje poslovne škode finančni instituciji Hypo Group Alpe Adria,"" so odgovorili na naša vprašanja."	1
Dodali so, da bodo proti avtorju članka sprožili ustrezne pravne ukrepe, in izrazili upanje, da jim objava teh informacij ne bo povzročila večje poslovne škode.	Dodali so, da bodo proti avtorju članka sprožili ustrezne pravne ukrepe, in izrazili upanje, da jim objava teh informacij ne bo povzročila večje gospodarske škode.	1
Dodali so, da bodo proti avtorju prispevka sprožili ustrezne pravne postopke, in izrazili upanje, da jim objava teh podatkov ne bo povzročila večje poslovne škode .	Dodali so, da bodo proti avtorju članka sprožili ustrezne pravne ukrepe, in izrazili upanje, da jim objava teh informacij ne bo povzročila večje gospodarske škode.	1
Iz Banke Slovenije so za 24ur.com potrdili, da je objava tovrstnih podatkov kazniva po 241. členu Kazenskega zakonika RS.	V Banki Slovenije so za 24ur.com potrdili, da je objava takšnih informacij kazniva po 241. členu Kazenskega zakonika Republike Slovenije.	1
Na vprašanje, ali so sprožili postopek, so odgovorili, da jim 228. člen veljavnega zakona o bančništvu prepoveduje razkritje informacij, pridobljenih med izvajanjem nadzornih dejavnosti, razen v primerih, določenih v tem členu.	Na vprašanje, ali so sprožili kakšne postopke, so odgovorili, da v skladu z 228. členom veljavnega Zakona o bančništvu ne smejo razkrivati nobenih informacij, ki jih pridobijo v okviru opravljanja nadzora, razen v primerih, točno opredeljenih v tem členu.	1
Na vprašanje, ali so sprožili kakšen postopek, so odgovorili, da v skladu z 228. členom veljavnega Zakona o bančništvu ne smejo razkriti nobenih informacij, pridobljenih med izvajanjem nadzora, razen v primerih, določenih v tem členu.	Na vprašanje, ali so sprožili postopek, so odgovorili, da jim 228. člen veljavnega zakona o bančništvu prepoveduje razkritje informacij, pridobljenih med izvajanjem nadzornih dejavnosti, razen v primerih, določenih v tem členu.	1
Neuradno Banka Slovenije že zbira pritožbe domnevnih dolžnikov, saj naj bi potekala preiskava, kdo je razkril tajne podatke.	Neuradno Banka Slovenije že zbira pritožbe domnevnih dolžnikov, saj naj bi že potekala preiskava o tem, kdo je razkril tajne podatke.	1
Neuradno Banka Slovenije že zbira pritožbe domnevnih dolžnikov, saj naj bi potekala preiskava, kdo je razkril tajne podatke.	Neuradno naj bi v Banki Slovenije že zbirali pritožbe domnevnih dolžnikov, saj naj bi potekala preiskava, kdo je tajne podatke dal v javnost.	1
Obrnili smo se tudi na policijo, od katere smo želeli izvedeti, ali morda zaradi domnevno spornih posojil poteka kak postopek proti banki, kar pa so v odgovoru zanikali.	Obrnili smo se tudi na policijo, da bi ugotovili, ali je proti banki tekel kakšen postopek zaradi domnevno spornih posojil, kar je banka v svojem odgovoru zanikala.	1
Obrnili smo se tudi na policijo, od katere smo želeli izvedeti, ali morda zaradi domnevno spornih posojil poteka kak postopek proti banki, kar pa so v odgovoru zanikali.	Obrnili smo se tudi na policijo, da bi izvedeli, ali je proti banki morda uveden kakšen postopek zaradi domnevno spornih posojil, kar je banka v svojem odgovoru zanikala.	1
Slovenski gradbeni velikan SCT je v zadnjih mesecih v Libiji podpisal za 1,154 milijarde evrov pogodb in načrtuje za 2 milijardi evrov poslov.	Slovenski gradbeni velikan SCT je v zadnjih mesecih v Libiji podpisal pogodbe v vrednosti 1,154 milijarde evrov in namerava skleniti posel v vrednosti dveh milijard evrov.	1
Slovenski gradbeni velikan SCT je v zadnjih mesecih v Libiji podpisal za 1,154 milijarde evrov pogodb in načrtuje za 2 milijardi evrov poslov.	Slovenski gradbeni velikan SCT je v zadnjih mesecih v Libiji sklenil za 1,154 milijarde evrov pogodb, obeta pa si za dve milijardi evrov poslov.	1
"""To je posel stoletja,"" poudarja prvi predsednik SCT Ivan Zidar."	"""To je posel stoletja,"" poudarja prvi predsednik družbe SCT Ivan Zidar."	1
""" Gre za posel stoletja,"" poudarja prvi mož SCT Ivan Zidar ."	"""To je posel stoletja,"" poudarja prvi predsednik SCT Ivan Zidar."	1
Zadnje pogodbe, vredne 824 milijonov evrov, je SCT podpisal prav v četrtek, in sicer za gradnjo dveh cest v skupni dolžini 270 kilometrov, in sicer med mesti Al Abjar in Al Marj ter Sabha– Zvelah.	Zadnje pogodbe, vredne 824 milijonov evrov, je SCT podpisal v četrtek za gradnjo dveh cest v skupni dolžini 270 kilometrov, in sicer med krajema Al-Abjar in Al-Marj ter Sabha-Zwelah.	1
Zadnje pogodbe, vredne 824 milijonov evrov, je SCT podpisal prav v četrtek, in sicer za gradnjo dveh cest v skupni dolžini 270 kilometrov, in sicer med mesti Al Abjar in Al Marj ter Sabha– Zvelah.	Zadnje pogodbe, vredne 824 milijonov evrov, je SCT podpisal v četrtek za gradnjo dveh cest v skupni dolžini 270 kilometrov med krajema Al-Abjar in Al-Marj ter Sabha-Zwelah.	1
Obeta pa si tudi posle pri nadgradnji tega projekta v vrednosti 680 milijonov evrov in cesto Tobruk Umsaad ( 203 milijone evrov).	Prav tako obljublja, da si bo prizadeval za posodobitev tega projekta v vrednosti 680 milijonov evrov in ceste Tobruk Umsaad (203 milijone evrov).	1
Prav tako obljublja, da si bo prizadeval za nadgradnjo tega projekta, vrednega 680 milijonov evrov, in ceste Tobruk Umsaad (203 milijone evrov).	Prav tako obljublja, da si bo prizadeval za posodobitev tega projekta v vrednosti 680 milijonov evrov in ceste Tobruk Umsaad (203 milijone evrov).	1
Pogodbe bodo predvidoma podpisane v drugi polovici leta.	Pogodbe se bodo sicer podpisovale v drugi polovici leta.	1
Pogodbe bodo podpisane v drugi polovici leta.	Pogodbe bodo predvidoma podpisane v drugi polovici leta.	1
Dela naj bi se začela kmalu, vendar SCT še vedno potrebuje bančne garancije, ki naj bi jih prejel čim prej, je dejal Zidar.	Dela naj bi se začela kmalu, vendar SCT še vedno potrebuje bančne garancije, ki jih pričakuje v najkrajšem možnem času, je dejal Zidar.	1
Dela naj bi se začela kmalu, SCT pa potrebuje še bančne garancije, ki jih pričakuje v najkrajšem možnem času, je povedal Zidar.	Dela naj bi se začela kmalu, vendar SCT še vedno potrebuje bančne garancije, ki naj bi jih prejel čim prej, je dejal Zidar.	1
Gre za velik posel, h kateremu bo SCT povabil tudi druge slovenske gradbenike.	Gre za ogromen posel, h kateremu bo SCT povabil še druge slovenske gradbenike.	1
