in_text	truth	pred	parascore-ref-based	parascore-ref-free
Kot je poudarila Roškerjeva, je gospodarstvo zagotovo temelj meddržavnega sodelovanja, vendar ne more biti trdno, če ne temelji tudi na vzajemnem poznavanju vrednot in kulture obeh narodov.	Kot je poudarila Roškerjeva, je temelj meddržavnega sodelovanja zagotovo gospodarstvo, a le- to ne more biti močno, če ni hkrati utemeljeno na medsebojnem poznavanju vrednot in kulture obeh narodov.	Kot je poudarila Roškerjeva, je gospodarstvo zagotovo temelj meddržavnega sodelovanja, vendar ne more biti preveč trdno, če ne temelji ne samo na vzajemnem poznavanju vrednot in kulture obeh narodov.	0.9268241982963217	0.9167114496231079
Kot je poudarila Roškerjeva, je gospodarstvo zagotovo temelj meddržavnega sodelovanja, vendar ne more biti trdno, če ne temelji tudi na vzajemnem poznavanju vrednot in kulture obeh narodov.	Kot je poudarila Roškerjeva, je temelj meddržavnega sodelovanja zagotovo gospodarstvo, a le- to ne more biti močno, če ni hkrati utemeljeno na medsebojnem poznavanju vrednot in kulture obeh narodov.	Kot je poudarila Roškerjeva, je gospodarstvo zagotovo temelj meddržavnega sodelovanja, vendar ne more biti trdno, če ne temelji le na vzajemnem poznavanju vrednot in kulture obeh narodov.	0.9355953116806186	0.9355953335762024
Kot je poudarila Roškerjeva, je gospodarstvo zagotovo temelj meddržavnega sodelovanja, vendar ne more biti trdno, če ne temelji tudi na vzajemnem poznavanju vrednot in kulture obeh narodov.	Kot je poudarila Roškerjeva, je temelj meddržavnega sodelovanja zagotovo gospodarstvo, a le- to ne more biti močno, če ni hkrati utemeljeno na medsebojnem poznavanju vrednot in kulture obeh narodov.	Po njegovih besedah je gospodarstvo seveda temelj meddržavnega sodelovanja, vendar ne more biti trdno, če ne temelji tudi na vzajemnem poznavanju vrednot in kulture obeh narodov.	0.8574906361346342	0.8874706625938416
""" Na volitvah je sodeloval v majici z napisom ""Gotof je!"" v času, ko takih majic ni imel nihče, saj so bile natisnjene pozneje."	""" Volitev se je udeležil z majico z napisom Gotof je! v času, ko še nihče ni imel teh majic, saj so jih kasneje natisnili."	"""Na volitvah je sodeloval v majici z napisom ""Gotof je!"", ko takih majic ni imel nihče, saj so bile pozneje natisnjene."	0.9211748759309406	0.9312206506729126
""" Na volitvah je sodeloval v majici z napisom ""Gotof je!"" v času, ko takih majic ni imel nihče, saj so bile natisnjene pozneje."	""" Volitev se je udeležil z majico z napisom Gotof je! v času, ko še nihče ni imel teh majic, saj so jih kasneje natisnili."	""" sodeloval je v majici z napisom ""Gotof je!"" v času, ko takih majic ni imel nihče, saj so bile natisnjene pozneje."	0.898991764704744	0.9294821619987488
""" Na volitvah je sodeloval v majici z napisom ""Gotof je!"" v času, ko takih majic ni imel nihče, saj so bile natisnjene pozneje."	""" Volitev se je udeležil z majico z napisom Gotof je! v času, ko še nihče ni imel teh majic, saj so jih kasneje natisnili."	""" Na volitvah je sodeloval v majici z napisom ""Gotof je!"", ko takih majic ni imel nihče, saj so bile kasneje natisnjene."	0.9203453797591417	0.9311002492904663
Tudi evro je postal cenejši.	Pocenil se je tudi evro.	Je tudi evro sedaj cenejši?	0.7514035868644714	0.758256733417511
Tudi evro je postal cenejši.	Pocenil se je tudi evro.	evro je postal tudi cenejši.	0.8810116815567016	0.8810116648674011
Tudi evro je postal cenejši.	Pocenil se je tudi evro.	V vsakem trenutku je tudi evro postajal cenejši.	0.6472454833984375	0.6011545062065125
Investicijski center je bil v zadnjih mesecih zelo aktiven pri prodaji svojih deležev (Terme Čatež, Pivovarna Laško, Merkur, Mercator, Iskra Avtoelektrika, Elektro Ljubljana, Elektro Maribor), kar nekateri sumijo, da je prav zaradi načrtovanega prevzema družbe Infonda Holding.	Investicijski center je bil v zadnjih mesecih zelo aktiven pri prodaji svojih naložb (Terme Čatež, Pivovarna Laško, Merkur, Mercator, Iskra Avtoelektrika, Elektro Ljubljana, Elektro Maribor), kar je po mnenju nekaterih posledica načrtovanega prevzema Infonda Holdinga.	Investicijski center je bil v zadnjih mesecih zelo aktiven pri prodaji svojih deležev (Terme Čatež, Pivovarna Laško, Merkur, Mercator, Iskra Avtoelektrika, Elektro Ljubljana, Elektro Maribor), za katere nekateri verjamejo, da je prav zaradi načrtovanega prevzema družbe Infonda Holding.	0.928238325709706	0.9218937158584595
Investicijski center je bil v zadnjih mesecih zelo aktiven pri prodaji svojih deležev (Terme Čatež, Pivovarna Laško, Merkur, Mercator, Iskra Avtoelektrika, Elektro Ljubljana, Elektro Maribor), kar nekateri sumijo, da je prav zaradi načrtovanega prevzema družbe Infonda Holding.	Investicijski center je bil v zadnjih mesecih zelo aktiven pri prodaji svojih naložb (Terme Čatež, Pivovarna Laško, Merkur, Mercator, Iskra Avtoelektrika, Elektro Ljubljana, Elektro Maribor), kar je po mnenju nekaterih posledica načrtovanega prevzema Infonda Holdinga.	Investicijski center je bil v zadnjih mesecih zelo aktiven pri prodaji svojih deležev (Terme Čatež, Pivovarna Laško, Merkur, Mercator, Iskra Avtoelektrika, Elektro Ljubljana, Elektro Maribor), kar nekateri so imeli za resnično načrtovani prevzem podjetja Infonda Holding.	0.8940982654268069	0.9097913503646851
Investicijski center je bil v zadnjih mesecih zelo aktiven pri prodaji svojih deležev (Terme Čatež, Pivovarna Laško, Merkur, Mercator, Iskra Avtoelektrika, Elektro Ljubljana, Elektro Maribor), kar nekateri sumijo, da je prav zaradi načrtovanega prevzema družbe Infonda Holding.	Investicijski center je bil v zadnjih mesecih zelo aktiven pri prodaji svojih naložb (Terme Čatež, Pivovarna Laško, Merkur, Mercator, Iskra Avtoelektrika, Elektro Ljubljana, Elektro Maribor), kar je po mnenju nekaterih posledica načrtovanega prevzema Infonda Holdinga.	Investicijski center je bil v zadnjih mesecih zelo aktiven pri prodaji svojih deležev (Terme Čatež, Pivovarna Laško, Merkur, Mercator, Iskra Avtoelektrika, Elektro Ljubljana, Elektro Maribor), kar nekateri zaračunavajo zaradi načrtovanega prevzema družbe Infonda Holding.	0.9119859579852587	0.9183102250099182
Grofija Edesa je bila prva od križarskih držav, ki so jih ustanovili med in po prvi križarski vojni.	Grofija Edesa je bila prva od križarskih držav, ustanovljenih med prvo križarsko vojno in po njej.	Grofija Edesa je bila prva od križarskih držav, ki so nastale med in po prvi križarski vojni.	0.9161680218151638	0.9253591299057007
Grofija Edesa je bila prva od križarskih držav, ki so jih ustanovili med in po prvi križarski vojni.	Grofija Edesa je bila prva od križarskih držav, ustanovljenih med prvo križarsko vojno in po njej.	Grofija Edesa je bila prva med in po prvi križarski vojni ustanoviti križarsko državo.	0.8103761839866638	0.8427709937095642
Grofija Edesa je bila prva od križarskih držav, ki so jih ustanovili med in po prvi križarski vojni.	Grofija Edesa je bila prva od križarskih držav, ustanovljenih med prvo križarsko vojno in po njej.	Grofija Edesa je bila prva križarska država, ki je bila ustanovljena med in po prvi križarski vojni.	0.8451703280721392	0.8674700260162354
""" Je lastnik spletnega portala Pigac.si , ki zagotavlja fotografski material, pripravlja posnetke in skrbi za informiranje novinarjev."	""" Je lastnik spletne strani Pigac.si, ki zagotavlja fotografski material, pripravlja posnetke in obvešča novinarje."	""" Je lastnik spletnega portala Pigac.si, ki zagotavlja fotografski material, pripravlja posnetke in skrbi za informiranje novinarjev."	0.9342014499310491	0.9452039003372192
""" Je lastnik spletnega portala Pigac.si , ki zagotavlja fotografski material, pripravlja posnetke in skrbi za informiranje novinarjev."	""" Je lastnik spletne strani Pigac.si, ki zagotavlja fotografski material, pripravlja posnetke in obvešča novinarje."	""" Je lastnik spletnega portala Pigac.si, ki ponuja fotografski material, pripravlja posnetke in skrbi za informiranje novinarjev."	0.9354737224609359	0.9463142156600952
""" Je lastnik spletnega portala Pigac.si , ki zagotavlja fotografski material, pripravlja posnetke in skrbi za informiranje novinarjev."	""" Je lastnik spletne strani Pigac.si, ki zagotavlja fotografski material, pripravlja posnetke in obvešča novinarje."	""" Je lastnik spletnega portala Pigac.si, ki zagotavlja fotografski material, pripravlja posnetke in se ukvarja z informacijo novinarjem."	0.8541636766505842	0.855269193649292
Zmagovalec mednarodnega turnirja v uličnem nogometu 2014 je bila mladinska ekipa Benfice.	Zmagovalec Mednarodnega turnirja v uličnem nogometu leta 2014 je bila mladinska ekipa Benfica.	Zmagovalec mednarodnega turnirja v uličnem nogometu leta 2014 je bila ekipa mladih nogometnih igralcev Benfice.	0.8837941340498022	0.8555693030357361
Zmagovalec mednarodnega turnirja v uličnem nogometu 2014 je bila mladinska ekipa Benfice.	Zmagovalec Mednarodnega turnirja v uličnem nogometu leta 2014 je bila mladinska ekipa Benfica.	Osmagovalec mednarodnega tekmovanja ulične nogomete 2014 je bila ekipa iz ekipe Benfice.	0.8350598828750476	0.8485847115516663
Zmagovalec mednarodnega turnirja v uličnem nogometu 2014 je bila mladinska ekipa Benfice.	Zmagovalec Mednarodnega turnirja v uličnem nogometu leta 2014 je bila mladinska ekipa Benfica.	Zmagovalec mednarodnega turnirja v uličnem nogometu leta 2014 je bila ekipa Benfice.	0.9280661370934108	0.9377648830413818
Irena Prijović, tiskovna predstavnica združenja, je dejala, da so zavezani varovanju osebnih podatkov in da imen ne bodo razkrili.	Predstavnica združenja Irena Prijović je dejala, da so zavezani varovanju osebnih podatkov, zato imena ne razkrivajo.	Irena Prijović, tiskovna predstavnica združenja, je dejala, da so zavezani varovanju osebnih podatkov in da imen ne bodo razkrili.	0.95	0.949999988079071
Irena Prijović, tiskovna predstavnica združenja, je dejala, da so zavezani varovanju osebnih podatkov in da imen ne bodo razkrili.	Predstavnica združenja Irena Prijović je dejala, da so zavezani varovanju osebnih podatkov, zato imena ne razkrivajo.	Irena Prijović, predstavnica Združenja za varnost osebnih podatkov, je dejala, da zvezni organi ne bodo razkrili imena nikov.	0.7712118792533874	0.7722195982933044
Irena Prijović, tiskovna predstavnica združenja, je dejala, da so zavezani varovanju osebnih podatkov in da imen ne bodo razkrili.	Predstavnica združenja Irena Prijović je dejala, da so zavezani varovanju osebnih podatkov, zato imena ne razkrivajo.	Irena Prijović, tiskovna predstavnica združenja, je dejala, da je upravni odbor zavezan zaščititi osebnih podatkov in da ne bodo razkrili imena.	0.8619289517402648	0.8604158163070679
""" Omenjena banka je solventna."	""" Banka je solventna."	""" Omenjena banka je poštena."	0.8655844245638166	0.8607168793678284
""" Omenjena banka je solventna."	""" Banka je solventna."	""" Omenjena banka je pošten."	0.8547542922837393	0.8500045537948608
""" Omenjena banka je solventna."	""" Banka je solventna."	"""Ozastranjena banka je poštena,"" je dodal."	0.6830890345573425	0.6412510275840759
Kranjčević je ob tem razkril, da bodo v tem okviru zmanjšali število individualnih pogodb s 50 na 35.	Kranjčević je tudi sporočil, da se bo število posameznih pogodb zmanjšalo s 50 na 35.	Kranjčević je še naprej razkril, da bosta ta del zmanjšal število individualnih pogodb s 50 na 35.	0.8486362247520998	0.8499959111213684
Kranjčević je ob tem razkril, da bodo v tem okviru zmanjšali število individualnih pogodb s 50 na 35.	Kranjčević je tudi sporočil, da se bo število posameznih pogodb zmanjšalo s 50 na 35.	Kranjčević je v tem okviru izpovedal, da bodo zmanjšali število individualnih pogodb s 50 na 35.	0.8885420240472365	0.9091371893882751
Kranjčević je ob tem razkril, da bodo v tem okviru zmanjšali število individualnih pogodb s 50 na 35.	Kranjčević je tudi sporočil, da se bo število posameznih pogodb zmanjšalo s 50 na 35.	Kranjčević je rekel, da bodo glede na to razkril, da bodo omejili število individualnih pogodb s 50 na 35.	0.7405598330497741	0.7414284348487854
Madžarska je leta 1285 preživela tudi mongolsko invazijo.	Ogrska je preživela tudi invazijo Mongolov leta 1285.	Hungary je leta 1285 preživela tudi mongolsko invazijo.	0.9017144033783361	0.9155828356742859
Madžarska je leta 1285 preživela tudi mongolsko invazijo.	Ogrska je preživela tudi invazijo Mongolov leta 1285.	Leta 1285 je Madžarska preživela tudi mongolsko invazijo.	0.9358471332636095	0.9358471632003784
Madžarska je leta 1285 preživela tudi mongolsko invazijo.	Ogrska je preživela tudi invazijo Mongolov leta 1285.	Leta 1285 je Madžarska preživela tudi mongolsko invazijo.	0.9358471332636095	0.9358471632003784
Med njimi je 12 cesarjev in 18 cesaric.	Vključujejo 12 cesarjev in 18 cesaric.	Med njimi je 12 cesarjev in 18 cesarjev.	0.878594138962882	0.9122437238693237
Med njimi je 12 cesarjev in 18 cesaric.	Vključujejo 12 cesarjev in 18 cesaric.	Med njimi je 12 cesarjev in 18 cesaric.	0.95	0.949999988079071
Med njimi je 12 cesarjev in 18 cesaric.	Vključujejo 12 cesarjev in 18 cesaric.	Med njimi je 12 cesarjev, 18 pa cesarjev.	0.797249492701753	0.8074991106987
Kar debelo sem pogledal, ko sem zagledal 6. mesto, saj sem imel dober občutek, za noben doskok me niso mogli resneje kaznovati, nikdar ne bi rekel, da je bila med mojima nastopoma takšna razlika, kot kažeta oceni.	Ko sem videl šesto mesto, sem bil precej debel, saj sem imel dober občutek, za nobenega od mojih skokov me ne bi mogli bolj kaznovati, nikoli ne bi rekel, da je bila med mojimi nastopi takšna razlika, kot kažejo rezultati.	Ko je bil debelo zabeležen na 6. mestu, sem imel dober občutek, za noben dosežek me niso mogli resneje kaznovati. Nikdar ne bi rekel, da je bila med mojima nastopoma takšna razlika, kot kažeta vredna ocena.	0.7981502531040122	0.7943869233131409
Kar debelo sem pogledal, ko sem zagledal 6. mesto, saj sem imel dober občutek, za noben doskok me niso mogli resneje kaznovati, nikdar ne bi rekel, da je bila med mojima nastopoma takšna razlika, kot kažeta oceni.	Ko sem videl šesto mesto, sem bil precej debel, saj sem imel dober občutek, za nobenega od mojih skokov me ne bi mogli bolj kaznovati, nikoli ne bi rekel, da je bila med mojimi nastopi takšna razlika, kot kažejo rezultati.	Koliko sem gledal, ko sem zagledal 6. mesto, saj sem imel dober občutek, za noben doskok me niso mogli resneje kaznovati, nikdar ne bi rekel, da je bila med mojimi nastopi takšna razlika, kot kažejo na mojem pregleda.	0.8727226849760642	0.8758688569068909
Kar debelo sem pogledal, ko sem zagledal 6. mesto, saj sem imel dober občutek, za noben doskok me niso mogli resneje kaznovati, nikdar ne bi rekel, da je bila med mojima nastopoma takšna razlika, kot kažeta oceni.	Ko sem videl šesto mesto, sem bil precej debel, saj sem imel dober občutek, za nobenega od mojih skokov me ne bi mogli bolj kaznovati, nikoli ne bi rekel, da je bila med mojimi nastopi takšna razlika, kot kažejo rezultati.	Kot kažejo oči, sem pogledal debelo, ko sem začel zagledovati 6. mesto, saj sem imel dober občutek, za noben dokok me niso mogli resneje kazenjati, nikdar ne bi rekel, da je bila med mojima nastopoma takšna razlika.	0.8815680562459749	0.8799824714660645
"Takšno ravnanje tržno najmočnejšega operaterja v državi pomeni hudo obliko pritiska na svojega edinega konkurenta."""	"Takšno ravnanje gospodarsko najmočnejšega operaterja v državi pomeni hud pritisk na njegovega edinega konkurenta."""	"Takšno ravnanje tržno najmočnejšega operaterja v državi pomeni hudo obliko pritiska na svojega edinega konkurenta."""	0.9499999403953552	0.9499999284744263
"Takšno ravnanje tržno najmočnejšega operaterja v državi pomeni hudo obliko pritiska na svojega edinega konkurenta."""	"Takšno ravnanje gospodarsko najmočnejšega operaterja v državi pomeni hud pritisk na njegovega edinega konkurenta."""	"Takšno ravnanje pomeni tržno najmočnejšega operaterja v državi, da bo pritisk bil na lastnega edinega konkurenta."""	0.8120253274159401	0.8018744587898254
"Takšno ravnanje tržno najmočnejšega operaterja v državi pomeni hudo obliko pritiska na svojega edinega konkurenta."""	"Takšno ravnanje gospodarsko najmočnejšega operaterja v državi pomeni hud pritisk na njegovega edinega konkurenta."""	"Takšno ravnanje je, da je najmočnejši operater v državi, velika oblika pritiska na svojega edinega konkurenta."""	0.7557784197493369	0.7443334460258484
Predvidevanje, kateri bodo izbrani, je zelo nehvaležno, saj se stvari spreminjajo iz dneva v dan.	Napovedi o tem, kateri od njih bo izbran, so zelo nehvaležne, saj se stvari spreminjajo iz dneva v dan.	Predvidevanje, kateri bodo izbrani, je zelo nehvaležno, saj se stvari spreminjajo iz dneva v dan.	0.95	0.949999988079071
Predvidevanje, kateri bodo izbrani, je zelo nehvaležno, saj se stvari spreminjajo iz dneva v dan.	Napovedi o tem, kateri od njih bo izbran, so zelo nehvaležne, saj se stvari spreminjajo iz dneva v dan.	Predvidevanje, v katero izbrano izbiro bosta izbrani, je zelo slabo, saj se stvari spreminjajo iz dneva v dan.	0.8266222707017675	0.806226909160614
Predvidevanje, kateri bodo izbrani, je zelo nehvaležno, saj se stvari spreminjajo iz dneva v dan.	Napovedi o tem, kateri od njih bo izbran, so zelo nehvaležne, saj se stvari spreminjajo iz dneva v dan.	Prepričanje, kateri so izbrani, je zelo nehvaležno, saj se stvari spreminjajo od dneva v dan.	0.868183304248748	0.8681833148002625
Licenca ne sme nikomur preprečevati uporabe programa na določenem področju dejavnosti.	Licenca ne sme nikogar omejevati pri uporabi programa na posameznem področju dejavnosti.	Vsakdo, ki je bil v podjetju, je moral prijaviti, da preprečeujejo uporabo programa na določeni dejavnosti.	0.5991732048988342	0.557557225227356
Licenca ne sme nikomur preprečevati uporabe programa na določenem področju dejavnosti.	Licenca ne sme nikogar omejevati pri uporabi programa na posameznem področju dejavnosti.	Licenca ne sme nikomur preprečevati uporabe programa na določenem področju dejavnosti.	0.95	0.949999988079071
Licenca ne sme nikomur preprečevati uporabe programa na določenem področju dejavnosti.	Licenca ne sme nikogar omejevati pri uporabi programa na posameznem področju dejavnosti.	Licenco ne smejo nikomur preprečevati, da bi uporabila na določeni dejavnosti.	0.7958667262051985	0.7687824368476868
Za vsak podatkovni niz je na voljo povezava do teh pogojev.	Povezava do teh pogojev je na voljo za vsak zapis.	V vsaki podatkiski vrstici je na voljo povezava do teh pogojev.	0.8366226609872311	0.8204646706581116
Za vsak podatkovni niz je na voljo povezava do teh pogojev.	Povezava do teh pogojev je na voljo za vsak zapis.	V vsaki podatkovni vrsti je na voljo povezava do teh pogojev.	0.864894328296045	0.8549506068229675
Za vsak podatkovni niz je na voljo povezava do teh pogojev.	Povezava do teh pogojev je na voljo za vsak zapis.	Za vsak podatkovni niz je na voljo povezava do teh pogojev.	0.95	0.949999988079071
Universal Media Disc (UMD) je optični disk, ki ga je Sony prenehal izdelovati za multimedijsko in igralno konzolo PlayStation Portable.	Universal Media Disc (UMD) je optični disk, ki ga je Sony prenehal izdelovati za uporabo v multimedijski in igralni konzoli PlayStation Portable.	Universal Media Disc (UMD) je optični disk, ki ga je Sony prenehal izdelovati za PlayStation Portable multimedijske in igralne konzole.	0.947116140297481	0.9471160769462585
Universal Media Disc (UMD) je optični disk, ki ga je Sony prenehal izdelovati za multimedijsko in igralno konzolo PlayStation Portable.	Universal Media Disc (UMD) je optični disk, ki ga je Sony prenehal izdelovati za uporabo v multimedijski in igralni konzoli PlayStation Portable.	Universal Media Disc (UMD) je disk, ki ga je izdeloval Sony za multimedijsko in igralno konzolo PlayStation Portable.	0.8381189935547965	0.8663989305496216
Universal Media Disc (UMD) je optični disk, ki ga je Sony prenehal izdelovati za multimedijsko in igralno konzolo PlayStation Portable.	Universal Media Disc (UMD) je optični disk, ki ga je Sony prenehal izdelovati za uporabo v multimedijski in igralni konzoli PlayStation Portable.	Universal Media Disc (UMD) je optični disk, ki ga je Sony prenehal izdelovati za PlayStation Portable multimedijske in igralne konzole.	0.947116140297481	0.9471160769462585
"""Tudi v primerjavi z nekdanjo stabilizacijo Jugoslavije so ti prihranki bolj boleči,"" je pojasnil."	"""Celo v primerjavi s prejšnjo stabilizacijo Jugoslavije so ti prihranki bolj boleči,"" je pojasnil."	"""Tudi v primerjavi s prejšnjo stabilizacijo Jugoslavije so ti prihranki bolj boleči,"" je pojasnil."	0.9321354343314212	0.9321354627609253
"""Tudi v primerjavi z nekdanjo stabilizacijo Jugoslavije so ti prihranki bolj boleči,"" je pojasnil."	"""Celo v primerjavi s prejšnjo stabilizacijo Jugoslavije so ti prihranki bolj boleči,"" je pojasnil."	""" Tudi v primerjavi z nekdanjo stabilizacijo Jugoslavije, ti prihranki so bolj boleči,"" je pojasnil."	0.8907833466529846	0.8929404616355896
"""Tudi v primerjavi z nekdanjo stabilizacijo Jugoslavije so ti prihranki bolj boleči,"" je pojasnil."	"""Celo v primerjavi s prejšnjo stabilizacijo Jugoslavije so ti prihranki bolj boleči,"" je pojasnil."	"""Tudi v primerjavi z nekdanjo stabilizacijo Jugoslavije so ti prihranki bolj boleči,"" je pojasnil."	0.95	0.949999988079071
»Juanito ... ne misli nanjo … prej ali slej bi te pustila … imejva se, kot sva se včasih ... pojdiva na suši in potem poslušat kak dober džez.«	"""Juanita ... ne misli nanjo ... prej ali slej te bo zapustila ... imejmo se lepo kot nekoč ... pojdimo na suši in nato poslušajmo dober jazz."""	"""Juanito ne misli nanjo, temveč nanjo prej ali slej; zato jemljemo se, kot smo včasih gor na suši in nato poslušamo kak dober džez."""	0.7409393954277038	0.7592161893844604
»Juanito ... ne misli nanjo … prej ali slej bi te pustila … imejva se, kot sva se včasih ... pojdiva na suši in potem poslušat kak dober džez.«	"""Juanita ... ne misli nanjo ... prej ali slej te bo zapustila ... imejmo se lepo kot nekoč ... pojdimo na suši in nato poslušajmo dober jazz."""	"""Juanito ne misli nanjo, prej ali slej bi jo pustila in smo se setli, kot da smo se včasih pojdiva na suši in poslušajo kakršno koli dobro džez."""	0.7837991604781503	0.7792050838470459
»Juanito ... ne misli nanjo … prej ali slej bi te pustila … imejva se, kot sva se včasih ... pojdiva na suši in potem poslušat kak dober džez.«	"""Juanita ... ne misli nanjo ... prej ali slej te bo zapustila ... imejmo se lepo kot nekoč ... pojdimo na suši in nato poslušajmo dober jazz."""	"""Juanito... ne misli nanjo... prej ali slej bi te pustila... imejva se, kot imamo se včasih, in potem poslušamo kakšen dober džez."""	0.8268434744733911	0.8499049544334412
Izobraženi grški sužnji so bili v Rimu zelo iskani, zlasti zdravniki in učitelji, izobraženi moški pa so bili pomemben izvozni artikel.	Izobraženi grški sužnji so bili v Rimu zelo iskani, zlasti zdravniki in učitelji, izobraženi moški pa so bili pomembno izvozno blago.	Izobraženi grški sužnji so bili v Rimu zelo iskani, zlasti zdravniki in učitelji ter izobraženi moški pa so bili pomemben izvozni article.	0.9323463522869607	0.9284533262252808
Izobraženi grški sužnji so bili v Rimu zelo iskani, zlasti zdravniki in učitelji, izobraženi moški pa so bili pomemben izvozni artikel.	Izobraženi grški sužnji so bili v Rimu zelo iskani, zlasti zdravniki in učitelji, izobraženi moški pa so bili pomembno izvozno blago.	V Rimu so v veliki meri iskali izobraženi grški sužnji, zlasti zdravnike in učitelji, izobraženi moški pa so bili pomemben izvozni article.	0.8670923714647558	0.8561174273490906
Izobraženi grški sužnji so bili v Rimu zelo iskani, zlasti zdravniki in učitelji, izobraženi moški pa so bili pomemben izvozni artikel.	Izobraženi grški sužnji so bili v Rimu zelo iskani, zlasti zdravniki in učitelji, izobraženi moški pa so bili pomembno izvozno blago.	Izobraženi grški sužnji so bili v Rimu zelo iskani, zlasti zdravniki in učitelji, izobraženi moški pa so bili pomemben izvozni artikel.	0.95	0.949999988079071
Fizik z Berkeleyja, profesor J. Robert Oppenheimer, je bil leta 1942 imenovan na mesto znanstvenega vodje projekta Manhattan.	Leta 1942 je bil profesor fizike na Berkeleyju J. Robert Oppenheimer imenovan za znanstvenega vodjo projekta Manhattan.	Leta 1942 je bil fizik z Berkeleyja, Robert Oppenheimerja, imenovan za vodjo znanstvenega projekta Manhattan.	0.8273559975624084	0.8239054679870605
Fizik z Berkeleyja, profesor J. Robert Oppenheimer, je bil leta 1942 imenovan na mesto znanstvenega vodje projekta Manhattan.	Leta 1942 je bil profesor fizike na Berkeleyju J. Robert Oppenheimer imenovan za znanstvenega vodjo projekta Manhattan.	Leta 1942 je fizik Berkeleyja, profesor J. Robert Oppenheimer, imenovan za znanstvenega vodje projekta Manhattan.	0.8591235936709812	0.880077064037323
Fizik z Berkeleyja, profesor J. Robert Oppenheimer, je bil leta 1942 imenovan na mesto znanstvenega vodje projekta Manhattan.	Leta 1942 je bil profesor fizike na Berkeleyju J. Robert Oppenheimer imenovan za znanstvenega vodjo projekta Manhattan.	Leta 1942 je bil Berkeley imenovan za najboljšega direktorja revije Manhattan Physics.	0.6315847206115722	0.634793221950531
Na višjih nadmorskih višinah so alpski pašniki.	Na višjih nadmorskih višinah so gorski pašniki.	Na višjih nadmorskih višinah je alpski pašnik.	0.9027869247737988	0.902786910533905
Na višjih nadmorskih višinah so alpski pašniki.	Na višjih nadmorskih višinah so gorski pašniki.	Alpski pašniki so alpski za visoke elevacije.	0.6922279167175293	0.7162260413169861
Na višjih nadmorskih višinah so alpski pašniki.	Na višjih nadmorskih višinah so gorski pašniki.	Na višjih nadmorskih višinah so alpski pašniki.	0.95	0.949999988079071
"""Nisem zlorabil svojega položaja, da bi pridobil premoženjsko korist za Bavčar v škodo podjetja ali sebe,"" je dejal."	"""Nisem zlorabil svojega položaja, da bi pridobil finančno korist za Bavčar v škodo podjetja ali sebe,"" je dejal."	"""Nisem zlorabil svojega položaja, da bi pridobil premoženjsko korist za Bavčar v škodo podjetja ali sebi,"" je dejal."	0.943457743804443	0.9434577226638794
"""Nisem zlorabil svojega položaja, da bi pridobil premoženjsko korist za Bavčar v škodo podjetja ali sebe,"" je dejal."	"""Nisem zlorabil svojega položaja, da bi pridobil finančno korist za Bavčar v škodo podjetja ali sebe,"" je dejal."	"""Nisem zlorabil svojega položaja, da bi pridobil premoženjsko korist za Bavčar v škodo družbi ali sebi,"" je dejal."	0.9377418421172156	0.9377418160438538
"""Nisem zlorabil svojega položaja, da bi pridobil premoženjsko korist za Bavčar v škodo podjetja ali sebe,"" je dejal."	"""Nisem zlorabil svojega položaja, da bi pridobil finančno korist za Bavčar v škodo podjetja ali sebe,"" je dejal."	"""Nisem zlorabil svojega položaja, da bi pridobil premoženjsko korist za Bavčar v škodi podjetja ali samega sebe,"" je dejal."	0.9280096361030685	0.9154021143913269
Danes se v naših dveh največjih mestih začenja božična sezona.	Tako se danes v naših dveh največjih mestih začenja božično praznično vzdušje.	Božično vzdušje se danes začenja na naših dveh največjih mestih.	0.7869862484931945	0.6741865277290344
Danes se v naših dveh največjih mestih začenja božična sezona.	Tako se danes v naših dveh največjih mestih začenja božično praznično vzdušje.	V naših dveh največjih mestih se danes začenja božična sezona.	0.9006515061800381	0.9006515145301819
Danes se v naših dveh največjih mestih začenja božična sezona.	Tako se danes v naših dveh največjih mestih začenja božično praznično vzdušje.	Obhaja se v naših dveh največjih mestih v božičnem koledarju.	0.7817703056335449	0.7701526284217834
Primer je specifičen polimorfizem enega nukleotida v območju CD14 in izpostavljenost endotoksinu (bakterijskemu proizvodu).	Primer tega je specifičen polimorfizem posameznega nukleotida v regiji CD14 in izpostavljenost endotoksinu (bakterijskemu proizvodu).	Primer je specifičen polimorfizem enega nukleotida v območju CD14 in izpostavljenost endotoksinu (bakterijskemu proizvodu).	0.95	0.949999988079071
Primer je specifičen polimorfizem enega nukleotida v območju CD14 in izpostavljenost endotoksinu (bakterijskemu proizvodu).	Primer tega je specifičen polimorfizem posameznega nukleotida v regiji CD14 in izpostavljenost endotoksinu (bakterijskemu proizvodu).	Primer je specifičen polimorfizem nukleotida v CD14 - območju in izpostavljenost endotoksinu (bakterijskemu proizvodu).	0.9100824897712947	0.9084925651550293
Primer je specifičen polimorfizem enega nukleotida v območju CD14 in izpostavljenost endotoksinu (bakterijskemu proizvodu).	Primer tega je specifičen polimorfizem posameznega nukleotida v regiji CD14 in izpostavljenost endotoksinu (bakterijskemu proizvodu).	Primer je specifičen polimorfizem enega nukleotida v območju CD14 in izpostavljenost endotoksinu ( bakterijskemu proizvodu).	0.942728686112962	0.9427286982536316
