Povej mi, kaj se dogaja v svetilniku?;Povejte mi, kaj se dogaja v svetilniku?
Daj no.;-Dajte no.
Ne moreš ostati tukaj.;Ne moreš biti tukaj.
Mislijo, da sem mrtva, da sem se utopila.;Mislijo, da sem utonila.
Bojim se, da bi lahko našli mene, če bi prišli iskat tebe.;Bojim se, da me najdejo, če bodo iskali vas.
Vrnil se bom pote.;Vrnil se bom po vas.
Edina pot z otoka je trajekt, oni pa ga nadzirajo.;Edina pot z otoka je trajekt in oni ga nadzorujejo.
Prijatelja sem imel.;Imel sem prijatelja.
Včeraj sem bil z njim, a sva se ločila.;Včeraj sva bila skupaj, a potem sva se ločila.
Spraševali smo se že, kdaj se boš pojavil.;Spraševali smo se, kdaj se boste prikazali.
Si si privoščil lagoden sprehod?;Ste šli na lagoden sprehod, kaj?
Ste uživali v poslednjem božjem daru?;Ste uživali v zadnjem Božjem darilu?
-Prepričan sem, da ste.;-Seveda ste.
Zakaj bi ga potem bilo toliko?;Zakaj bi ga sicer bilo tako veliko?
Ker nam je Bog podaril nasilje, da se vojskujemo njemu v čast.;Ker nam je Bog dal nasilje, da se vojskujemo njemu na čast.
Mislil sem, da nam je Bog podaril moralni red.;Mislil sem, da nam je Bog dal moralne zapovedi.
Noben moralni red ni tako nedolžen, kot to neurje.;Ni je jasnejše moralne zapovedi, kot je ta nevihta.
Nobenega moralnega reda ni.;Moralnih zapovedi sploh ni.
Nisem nasilen.;Jaz nisem nasilen.
Če bi sedaj hotel zariti zobe v tvoje oko, bi me lahko ustavil, preden bi te oslepil?;Če bi vam zobe zasadil v oko, bi me lahko ustavili, preden vas oslepim?
Očitno je bil včeraj na oddelku C neznan moški.;Kaže, da je bil včeraj na oddelku C neznan moški.
Obvladal je zelo nevarnega pacienta, zelo spretno.;Spretno je ukrotil zelo nevarnega pacienta.
Zgleda, da je imel dolg pogovor s paranoidnim shizofrenikom, Georgom Noycem.;Dolgo se je pogovarjal s paranoidnim shizofrenikom, Georgeom Noycem.
Pravzaprav, pred dvema tednoma se je pacient tako vživel... v eno od Noycevih zgodb, da ga je ta pretepel.;Pred dvema tednoma se je neki pacient tako razburil zaradi neke Noyceve zgodbe, da ga je pretepel.
Oh... Ne, hvala.;Ne, hvala.
Torej, greste na trajekt?;Torej, boste odšli s trajektom?
Če smo že pri tem.;Ko smo že pri tem ...
Vi nimate partnerja, Marshal.;Nimate partnerja, šerif.
Sami ste prišli sem.;Prišli ste sami.
Kakšnem partnerju?;Katerem partnerju?
Če počakate trenutek, bom... našel nekoga, ki vas bo pospremil do pomola.;Če počakate, bom poiskal koga, ki vas lahko odpelje do doka.
Zaradi česa?;Od česa?
Ali se ne strinjate, da ko vidiš pošast, jo moraš zaustaviti.;Ko vidiš pošast, jo moraš ustaviti, se strinjate?
Če cel svet misli, da je Chuck mrtev, potem je idealen za njihove poskuse.;Če svet misli, da je Chuck mrtev, je popoln za njihove poskuse.
Samo eno mesto obstaja, kamor bi ga odpeljali.;Samo en kraj je, kamor bi ga odpeljali.
Nikogar več ne smem izgubiti.;Nikogar več ne morem izgubiti.
Ne odhajaj tja.;Ne hodi tja.
Ne premikaj se!;Ne premikajte se!
Ne, ne bom te ubil.;Ne bom vas ubil.
Zakaj si vsa mokra, punči?;Zakaj si vsa mokra, ljubica?
-Saj veste, kaj sem rekel.;-Natančno veste, kaj sem rekel.
Mimogrede, puška je prazna.;Mimogrede, puška ni nabita.
Za božjo voljo posušite se, še prehladili se boste.;Zaboga, posušite se, saj se boste še prehladili.
Kako hudo ste poškodovali stražarja?;Kako močno ste poškodovali stražarja?
Torej je dr. Shehan prišel danes zjutraj s trajektom.;Torej je dr. Sheehan prišel z jutranjim trajektom.
Raznesli ste moj avto.;Razstrelili ste mi avto.
Žal mi je za to.;Žal mi je.
Kako je s halucinacijami?;Kako je s prividi?
Ta kraj te bo pokončal.;Ta kraj te bo pokopal.
Dr. Solando... povedala mi je za neuroleptike.;Dr. Solando mi je povedala za nevroleptike.
Kaj za vraga je potem to?;Kaj je pa potem tole, jebenti?
Niti preklete pijače nisem spil, odkar sem na tem otoku.;Odkar sem na tem otoku nisem spil niti kapljice.
Isto zdravilo, ki ti ga dajemo zadnjih 24 mesecev.;Isto zdravilo, ki smo vam ga dajali zadnjih 24 mesecev.
Tukaj ste že dve leti.;Dve leti ste že pacient te ustanove.
Po vsemu, kar sem tu videl, doktor, vi... res mislite, da me boste prepričali, da sem nor?;Po vsem, kar sem tu videl, doktor, res mislite, da me lahko prepričate v to, da sem nor?
Veste s kakšnimi Ijudmi imam opravka vsak dan?;Veste, s kakšnimi ljudmi se vsak dan srečujem?
Jaz sem Zvezni policist, za božjo voljo.;Zvezni šerif sem, zaboga.
Tu je kopija vašega sprejemnega lista.;Tu je kopija vašega sprejemnega obrazca.
Vlomili ste na oddelek C, da bi dokazali obstoj 67-tega pacienta.;Vdrli ste na oddelek C zaradi dokaza o obstoju 67. pacienta.
Če bi prišel na celino, bi lahko razkrinkal ta kraj.;Če bi uspeli priti na kopno, bi razkrinkali to mesto.
Ampak nekako niste našli časa, da bi ga pogledali.;A nekako še niste našli časa, da bi to pogledali.
Preberite si ga.;Preberite ga zdaj.
Pacient je zelo inteligenten, zelo moten.;Pacient je zelo inteligenten in močno blodnjav.
Ne obžaluje svoja kriminalna dejanja, ker zanika, da so se sploh zgodila.;Ne kaže obžalovanja za svoj zločin, ker zanika njegov obstoj.
Poskusiva na drugačen način.;Poskusiva drugače.
Niti ne omenjajte njenega imena!;Sploh je ne omenjajte!
Ali opazite, kaj imajo ti štiri imena skupnega?;Opazite, kaj imajo ta štiri imena skupnega?
Imena... iz istih črk so sestavljena.;Imena so sestavljena iz istih črk.
Ime Edward Daniels je sestavljeno iz istih 13-ih črk kot ime Andrew Laeddis.;Ime Edward Daniels vsebuje istih 13 črk kot Andrew Laeddis.
Imena so med seboj anagrami.;Imena so medsebojni anagrami.
Vaša taktika, na meni ne bo delovala.;Vaše taktike na meni ne bodo delovale.
-Sem ste prišli po resnico.;-Prišli ste odkrit resnico.
Vi ste 67-ti pacient v Ashcliffu, Andrew.;Vi ste 67. pacient v Ashecliffu.
In razkrili ste zaroto, tako da karkoli vam rečemo o tem kdo ste, kaj ste storili lahko smatrate za laž, Andrew.;Razkrili ste zaroto, zato da lahko vse, kar vam povemo o vas in vaših dejanjih, zavržete kot laži, Andrew.
-Moje ime je Edward Daniels.;-Ime mi je Edward Daniels.
Vaš pogrešan partner.;Vaš izginuli partner.
Sanje, ki jih imate vsako noč.;Sanje, ki jih sanjate vsako noč.
Bili ste v Dachauu, ampak verjetno niste ubili nobenega stražarja.;Bili ste v Dachauu, a niste mogli ubiti nobenega stražarja.
Želim si, da bi vas lahko pustil živeti v vašem namišIjenem svetu.;Res si želim, da bi vas lahko pustil živeti v vašem izmišljenem svetu.
Ampak vi ste nasilni, trenirani, nevarni.;A ste nasilni, izurjeni in nevarni.
Ste najbolj nevaren pacient, kar jih imamo.;Ste naš najnevarnejši pacient.
Pred dvema tednoma ste napadli Georga Noyca.;Pred dvema tednoma ste napadli Noycea.
-Povejte mi en sam razlog, zakaj bi se ga sploh dotaknil?;Povejte mi en razlog, zakaj bi se ga jaz sploh dotaknil.
Ker vam je rekel Laeddis, vi pa bi naredila karkoli, da nebi bili on.;Ker vam je rekel Laeddis, vi pa bi naredili vse, da ne bi bili on.
Imam prepis pogovora, ki ste ga imeli včeraj z Noycem.;Imam prepis vajinega včerajšnjega pogovora.
Vedno je šlo samo za to.;Vedno je šlo le za to.
"Ko ste ga vprašali, kaj se je zgodilo z njegovim obrazom, je rekel: Tukaj zopet citiram, ""Ti si to storil"".";"Ko ste ga vprašali, kaj se je zgodilo z njegovim obrazom, je rekel, citiram: ""Ti si mi to naredil."""
Upravnik in upravni odbor so odločni, da je potrebno nekaj odločnega storiti.;Upravnik in nadzorniki so odločeni, da je treba ukrepati.
Lobotomizirali vas bodo, Andrew.;Naredili vam bodo lobotomijo, Andrew.
Če se ne grem več te vaše male igrice tukaj, me bo dr. Naehring spremenil v enega svojih duhov.;Če ne bom sodeloval v tej vaši igrici, me bo dr. Naehring spremenil v enega od svojih prikazni.
Kaj bo pa z mojim partnerjem?;Kaj pa moj partner?
Kaj za vraga se dogaja tukaj?;Kaj se tu dogaja, jebenti?
Ti delaš zanj?;Delaš zanj?
Nekdo je moral biti stalno s teboj, da je pazil nate.;Nekdo te je moral varovati.
Opazoval si me vsak trenutek.;Nadzoroval si me vsako minuto.
Kdo... kdo... kdo si ti?;Kdo si ti?
Tvoj glavni psihiater sem bil zadnje dve leti.;Zadnji dve leti sem bil tvoj glavni psihiater.
Verjel sem ti.;Zaupal sem ti.
-Andrew... Andrew, ne!;-Andrew, ne, ne!
Moje ime je Edward Daniels.;Ime mi je Edward Daniels.
Moja pištola... Kaj ste naredili z mojo prekleto pištolo?;Moja pištola ... Kaj ste naredili z mojo pištolo?
Resnico ti govoriva.;Govoriva ti resnico.
Dolores je bila duševno bolna.;Dolores je bila nora.
Nikdar nisem imel male deklice.;Nisem imel deklice.
Rešiti vse.;Rešiti njih vse.
Rachel ji je bilo ime.;Ime ji je bilo Rachel.
Rekla sem ti, da ne prihajaj sem.;Sem ti rekla, da ne hodi sem.
Lahko bi spal teden dni skupaj.;Ves teden bi lahko spal.
Domov bi šla rada.;Rada bi šla domov.
Sobota je, draga.;Sobota je, ljubica.
Prosim, Bog, ne.;Prosim, bog, ...
Posadiva jih za mizo.;Posadiva jih za mizo, Andrew.
Moja hči.;Moja hčerka.
Zakaj si tukaj?;Zakaj ste tu?
-In zakaj si to storil?;-In zakaj ste to storili?
Tako zelo sem jo Ijubil.;Tako močno sem jo ljubil.
Ker ne morem razumeti, da je Dolores lahko ubila najine otroke.;Ker ne morem prenesti spoznanja, da je Dolores ubila najine otroke.
Jaz sem jih ubil, ker ji... ker ji nisem pomagal.;Jaz sem jih ubil, ker ji nisem poiskal pomoči.
Poslušaj mojo teorijo, Andrew.;Moja teorija je taka, Andrew.
Tega se ne spominjam.;Tega se ne spomnim.
Resetiraš se, Andrew.;Ponovno se zaganjate, Andrew.
Kot kaseta, ki neskončno dolgo predvaja eno in isti ritem.;Kot trak, ki se znova in znova vrti v neskončni zanki.
Poskušali ste mi pomagati, ko nihče drug ni hotel.;Poskušali ste mi pomagati, ko mi nihče drug ni hotel.
Moje ime je Andrew Laeddis in umoril sem svojo ženo spomladi 1952.;Ime mi je Andrew Laeddis in spomladi leta 1952 sem umoril svojo ženo.
Kako smo to jutro?;Kako smo kaj to jutro?
Kaj bo torej naš naslednji korak?;Kaj bo najin naslednji korak?
Kaj bi bilo slabše?;Kaj bi bilo huje?
Prej ali slej, na koncu se vedno zbudiš.;Toda prej ali slej se moraš zbuditi.
V kriogenski komori ne sanjaš ničesar.;V kriospanju sploh ne sanjaš.
Ne občutiš, da je minilo šest let.;Ne zdi se kot šest let.
Tommy je bil znanstvenik, ne pa jaz.;Tommy je bil znanstvenik, ne jaz.
On je bil ta, ki je hotel potovati svetlobna leta daleč, da bi našel odgovore.;On je hotel potovati v vesolje in najti odgovore.
Smo že prispeli?;Smo že tam?
Ja, tukaj smo, sonček.;Smo, sonček.
Za tvojega brata gre.;Za vašega brata gre.
V krio komori ste bili pet let, devet mesecev in 22 dni.;V kriu ste bili 5 let, 9 mesecev in 22 dni.
Lačni boste in slabotni.;Lačni in šibki boste.
Jaz sem samo še en bedak, ki gre nekam, kjer bo to obžaloval.;Jaz sem samo pešak, ki gre nekam, kamor si ne želi.
Pred nami je Pandora.;Pred nami je bila Pandora.
To bo svež začetek na novem svetu.;To bi bil nov začetek na novem svetu.
Tudi plačilo je dobro.;In plačilo je dobro.
Eno življenje se konča drugo pa se začne.;Eno življenje se konča, drugo začne.
Ko se spustimo pojdite naravnost v bazo, brez ustavljanja!;Ko se rampa spusti, pojdite naravnost v bazo.
Rekel sem si, da bom prestal vsak test, ki ga lahko človek prestane.;Rekel sem si, da lahko opravim vsak test.
Glej vse to sveže meso.;Poglej to sveže meso.
Tukaj pa so bili samo najemniki, ki so delali za denar, za podjetje.;Tu pa so bili najemniki, ki delajo za denar.
Človek, to ni prav.;To ni prav.
Dame in gospodje, ste na Pandori.;Na Pandori ste, gospe in gospodje.
Če pekel obstaja, si lahko tam privoščite dopust, ko končate na Pandori.;Če obstaja pekel, pojdite tja na dopust po Pandori.
Tam zunaj za ograjo vas vsako živo bitje, ki hodi, leti, ali se plazi po blatu, želi ubiti in vas požreti.;Za tisto ograjo so plazeča se, leteča in čepeča bitja, ki vas hočejo ubiti in vam požreti oči.
Imamo tudi inteligentna, humanoidna bitja imenovana Na'vi.;Tu živijo tudi humanoidi, imenovani Na'vi.
Radi uporabljajo puščice namočene v živčni strup, ki vam v minuti ustavi srce.;Puščice namakajo v strup, ki ti v minuti ustavi srce.
Kosti imajo okrepljene z naravnimi ogljikovimi steklenimi vlakni.;Kosti imajo ojačane z naravnimi ogljikovimi vlakni.
Kot vodja varnosti imam nalogo, da vas obdržim žive.;Moja naloga je, da vas ohranim žive.
Če hočete preživeti, potrebujete močno voljo.;Če hočete preživeti, morate biti psihično trdni.
Ubogati morate pravila.;Ubogajte pravila.
Podoben si mu.;Čisto si mu podoben.
Skupaj sva bila na avatar treningu.;Skupaj sva bila na avatarskem urjenju.
Kako kaj gre?;Kako gre?
Norm, upravitelj avatarja.;Norm, upravljavec avatarja.
Vzgojili so jih iz človeške DNK pomešane z DNK domorodcev.;Vzgajajo jih iz kombinacije človeške in domorodne DNK.
Trajalo bo nekaj ur, da ju pripravimo, ampak jutri ju lahko vzameta ven.;Jutri ju lahko preizkusita.
Ta je tvoj.;Tamle je tvoj.
Podoben je bratu.;Podoben mu je.
Podoben je tebi.;Tebi je podoben.
Zdaj je to tvoj avatar, Jake.;To je zdaj tvoj avatar, Jake.
-Pa še pri pameti te bo ohranilo naslednjih šest let.;Pa še pri pameti te bo ohranilo prihodnjih šest let.
Ljudje, kaj je tukaj narobe?;Ljudje, kaj tu manjka?
To pa zato, ker ima raje rastline kot ljudi.;Ker ima rastline raje kot ljudi.
Norm, slišala sem nekaj dobrih stvari o tebi.;Lepe reči slišim o tebi.
Študiral sem pet let, ampak veliko še se moram naučiti.;Pet let se že učim, a se moram še veliko.
Grace, to je Jake Sully.;To je Jake Sully.
Potrebujem tvojega brata, saj veste, doktorja znanosti, ki je tri leta treniral za to nalogo...;Ne potrebujem tebe, ampak tvojega brata.
Koliko si delal v laboratoriju?;Koliko ur si opravil?
To je navadno sranje.;To ni pošteno.
Nobene pravice nima, da bi vtikal nos v moj oddelek.;Naj se ne vtika v moj oddelek.
Pridi zjutraj ob osmih.;Jutri ob 8.00 bodi tu.
-Ja, gospod.;–Da, gospod.
Obožujem to palico, Ronnie.;Obožujem to palico.
Mislila sem si, da me namerno zapostavljaš, zdaj pa vidim, da me namerno zajebavaš.;Včasih sem mislila, da me samo ignoriraš, zdaj pa vidim, da me nalašč zafrkavaš.
Izgledaj kot oni, govori kot oni, pa ti bodo začeli zaupati.;Če bomo izgledali in govorili kot oni, nam bodo zaupali.
To se dogaja, če na njih uporabljaš avtomatske puške.;To se zgodi, če proti njim uporabiš strojnice.
-To je v redu.;–Saj je v redu.
Prebral pa sem navodila.;Sem pa prebral navodila.
Nikar, bom že sam.;Ne, bom sam.
Torej si mislil, da boš kar šel sem, v najbolj sovražno okolje, kar jih človek pozna brez vsakega treninga in poskusil, kako bo šlo?;Si mislil, da boš prišel sem, v najbolj sovražno okolje, kar jih poznamo, in videl, kako bo šlo?
Kaj si imel v glavi?;Kaj ti je šlo po glavi?
Morda sem imel dovolj zdravnikov, ki so mi govorili, česa vse ne zmorem.;Sit sem bil zdravnikov, ki so mi govorili, česa ne morem.
Biometrija je v redu.;Biometrika je v redu.
-Povezava je pripravljena.;Link 3 je pripravljen.
-Fazna uskladitev 40 procentov.;–Ujemanje 40 %.
V številki štiri bom.;V štirico bom šla.
Dobrodošel v svoje novo telo, Jake.;Dobrodošel v novem telesu.
Nadaljevali bomo lepo počasi, Jake.;Začeli bomo lepo počasi.
Občutiš vrtoglavico ali slabost?;Čutiš kakšno odrevenelost ali bolečino?
Občutiš kako odrevenelost ali bolečino?;Čutiš kakšno odrevenelost ali bolečino?
Opraviti moramo še nekaj testov premikanja in refleksov.;Še nekaj testov motorike moramo opraviti.
Jake, nisi še navajen svojega avatarskega telesa, to je nevarno.;Nisi vajen svojega avatarja.
Je vse v redu?;Je v redu?
Tole je moj otročiček.;Tole je moj srček.
Hoteli ste me videti, polkovnik?;Ste me iskali, polkovnik?
Če oslabiš te bo Pandora ubila brez vsakega opozorila.;In če oslabiš, te Pandora brez opozorila ubije.
Ampak ne kot to tukaj.;Ampak ne tako kot tu.
Ampak veš kaj, na nek način mi je všeč.;Ampak všeč mi je tako.
Tak marinec bi mi lahko priskrbel podatke s terena, ki jih potrebujem.;Tak marinec bi lahko pridobil informacije na terenu.
Lahko to narediš zame, sinko?;Boš naredil to zame?
Seveda, gospod.;Zveni dobro, gospod.
Priskrbi mi, kar potrebujem, pa bom poskrbel, da dobiš nazaj svoje noge, ko boš šel domov.;Če se boš izkazal, ti bom priskrbel noge.
Resnične noge.;Prave noge.
To je slišati krasno, gospod.;Zveni dobro, gospod.
V redu, gremo.;V redu, grem.
En bedak s puško je dovolj.;En tepec s puško je dovolj.
Prolemurji, niso napadalni.;Niso napadalni.
Sprosti se, marinec, delaš me živčno.;Živčno me delaš.
Kako bodo vedeli, da smo tukaj?;Kako bodo vedeli, da smo tu?
-Prepričana sem, da nas že opazujejo.;Gotovo nas že opazujejo.
To je prenos podatkov iz te korenine v korenino sosednjega drevesa.;To je signalna transdukcija med koreninami dreves.
Glede na hitrost reakcije je verjetno električno.;Po hitrosti sodeč je električno.
Je že jezen.;Je že razdražen.
Tako je prav, beži nazaj k mami.;Steci nazaj k mamici.
Drugič pripelji še kaj prijateljev.;In pripelji še prijatelje.
Kaj pa naj s tem?;Kako je pa s tem?
Prenehati moramo, ponoči ne smemo ostati zunaj.;Ponoči ne smemo biti zunaj.
Do jutri ne bo preživel.;Ne bo preživel.
Nimam časa celo prekleto noč.;Nimam časa vso noč.
Z menoj bi bilo konec, če ne bi prišla zraven.;Če ne bi prišla, bi bilo po meni.
Čakaj trenutek, kam greš?;Kam greš?
Za to se ne zahvaljuj.;Za to ne rečeš hvala.
Karkoli sem že naredil, žal mi je.;Karkoli sem že naredil, mi je žal.
Za vse to si ti kriv, ne bi jim bilo treba umreti.;Ne bi jim bilo treba umreti.
Če imaš tako rada svoje majhne gozdne prijateljčke, zakaj jih nisi potem pustila, da bi me ubili?;Če imaš tako rada svoje gozdne prijatelje, zakaj nisi pustila, da me ubijejo?
Če sem kot otrok bi me lahko morda učila.;Če sem kot otrok, bi me morala podučiti.
Ljudje iz nebes se ne morejo učiti, ne vidijo.;Ljudje z neba se ne morejo naučiti, ker ne vidijo.
Kje si se naučila našega jezika?;Kje si se naučila angleško?
Potrebujem tvojo pomoč.;Vendar potrebujem pomoč.
Kaj je to?;Kaj je bilo to?
Pomirite se ljudje, pomirite!;Pomirite se!
Tsahik se mora odločiti.;Tsahik naj odloči.
Ta stvor... zakaj si ga pripeljala sem?;To bitje … Zakaj si ga pripeljala sem?
Hotela sem ga ubiti, potem pa sem videla Eywin znak.;Hotela sem ga ubiti, toda Eywa je poslala znamenje.
Rekel sem, da ne sme sem noben nočni popotnik.;Rekel sem, da sanjehodci ne smejo sem.
Nos se mi obrača od njegovega smradu.;Poln nos njegovega vonja imam.
Moj oče se odloča, če te naj ubije ali ne.;Oče se odloča, ali naj te ubije.
Veseli me, da sem vas spoznal, gospod.;Me veseli, gospod.
Poskusili smo učiti ostale ljudi z nebes.;Ljudi z neba smo poskusili učiti.
Težko je napolniti skodelico, ki je že polna.;Težko je napolniti čašo, ki je že polna.
Hčerka... učila ga boš o našem življenju, da bo govoril in se obnašal kot mi.;Hčerka, ti ga boš učila naših navad.
Ni pošteno.;To ni pošteno.
Moja hčerka te bo učila o našem življenju.;Moja hči te bo učila naših navad.
Pridi nazaj, mali.;Pridi nazaj.
Zadnje, kar smo videli, je bila rit tega marinca, kako izginja med grmovjem, medtem ko ga lovi lačen thanator.;Videli smo samo, kako je ta marinec izginil v grmovju, ko ga je lovil razdražen thanator.
To ni nekaj, česar se lahko naučite.;Tega se ne da naučiti.
Iz vzrokov, ki jih nikakor ne razumem so te sprejeli Omaticaya.;Iz neznanega razloga so Omaticayi izbrali tebe.
Poskusili smo jim dati medicino, izobrazbo, ceste, ampak ne, njim je všeč blato.;Hoteli smo jim dati zdravila, izobrazbo, ceste … Ampak ne.
Njihova presneta vas slučajno stoji na največji zalogi unobtaniuma v razdalji dvesto kilometrov.;Njihova vas leži na najbogatejšem najdišču unobtanija v krogu 200 km.
Kdo jih bo spravil proč?;Kdo jih bo preselil?
Kaj pa, če ne bodo hoteli proč?;In če ne bodo hoteli iti?
Nisem si jaz izmislil pravil.;Nisem jaz pisal pravil.
Zato mi najdi korenček, ki jih bo spravil proč.;Najdi korenček, ki jih bo zvabil stran.
Drugače bo moral on opraviti s palico.;Drugače bo pela samo palica.
Všeč mi je ta fant.;Všeč mi je.
To bi vedel, če bi imel vsaj malo treninga.;Če bi bil na pripravah, bi to vedel.
Kdo pa gre na zmenek s poglavarjevo hčerko?;Kdo ima zmenek s poglavarjevo hčerko?
Gremo, v vasi zgodaj vstajajo.;Pojdimo, vas se zgodaj prebudi.
Ne naredi česa izjemno neumnega.;Ne stori ničesar izjemno neumnega.
Občuti jo.;Začuti jo.
Vedel sem, da govoriš naš jezik.;Vedel sem, da znaš angleško.
Potrebovali bomo natančne podatke o vsakem stebru.;Natančne slike bomo potrebovali.
Kaj nam še lahko poveš o strukturi?;Kaj še lahko poveš o zgradbi?
Domnevam, da je ta drug obroč nosilni.;Mislim, da je drugi obroč nosilen.
V planinah Aleluja?;V gorovju Aleluja?
Ja, poglej moje naprave.;Poglej moje instrumente.
Zdaj smo na VFR.;Od tod naprej smo VFR.
O moj bog...;O bog.
Hvala, da ste leteli z družbo Pandora.;Hvala, ker ste leteli z Air Pandoro.
Dobrodošli v tabor.;Dobrodošli v taboru.
Vedela je, da sem govoril s polkovnikom.;Vedela je, da govorim s polkovnikom.
Ne glej ji v oči.;Ne glej je v oči.
Ne, zdaj, ko še je sveže.;Zdaj, dokler je sveže.
Vsak dan lahko tečem dalj.;Vsak dan tečem dlje.
Vedno govori o pretoku energije, o živalskih duhovih.;Kar naprej govori o pretoku energije in živalskih duhovih.
Tukaj ne gre samo za koordinacijo med očmi in rokami.;Ne gre samo za koordinacijo oči in rok.
Poskusi videti gozd skozi njene oči.;Poskusi videti gozd z njenimi očmi.
Oprosti, to je moj video dnevnik.;To je moj video dnevnik.
Ob Neytiri se lahko samo hitro naučiš ali pa umreš.;Z Neytiri se moraš hitro učiti, drugače umreš.
Prvič, odkar so zaprli njeno šolo.;Prvič, odkar so njeno šolo zaprli.
Poskušam razumeti to globoko povezavo, ki jo imajo ljudje z gozdom.;Poskušam dojeti njihovo globoko vez z gozdom.
Govori o pretoku energije.;Govori o mreži energije, ki se pretaka skozi vsa živa bitja.
Pravi, da je vsa energija samo sposojena.;Pravi, da je energija samo sposojena in da jo moraš nekoč vrniti.
Vidim te, brat, in se ti zahvaljujem.;Vidim te, brat, in zahvaljujem se ti.
Naučiti se leteti na Ikranu, ki jih tukaj imenujejo Banshee, je test, ki ga mora prestati vsak mlad lovec.;Letenje z ikranom, mi jim rečemo furije, je preizkus, ki ga mora opraviti vsak mlad lovec.
Kaj pa zdaj?;Pa zdaj?
Samo eno priložnost boš imel, Jake.;Samo eno priložnost boš imel.
Kako bom vedel, da je tudi on izbral mene?;Kako bom vedel, da me je izbral?
Poskusil te bo ubiti.;Ubiti te bo hotel.
Drevo duš.;Drevo glasov.
To je njihov najsvetejši kraj.;Njihov najsvetejši kraj.
To moti moje naprave.;To moti moje instrumente.
Tam spodaj se dogaja nekaj biološko izjemno zanimivega.;Tam se dogaja nekaj biološko zelo zanimivega.
Umrla bi za kak vzorec.;Vse bi dala za nekaj vzorcev.
Bil sem ledeno hladen zračni lovec.;Neusmiljen zračni lovec sem bil.
Smrt z višine.;Smrt od zgoraj.
Edini problem je, da nisem edini.;Edina težava je, da nisi edini.
Za menoj!;Za mano!
Imenujemo ga veliki leonopteryx.;Naši mu rečejo veliki leonopteriks.
Ded mojega deda je bil Toruk Makto.;Moj prapraded je bil toruk macto.
Na tem je jahal?;To je jezdil?
To se je zgodilo samo petkrat vse od časov prvih pesmi.;V času od Prve pesmi se je zgodilo samo petkrat.
To je dolgo nazaj.;To je zelo dolgo.
Združil je klane v času velikega žalovanja.;V času velike žalosti je združil klane.
Zdaj vse izgleda obrnjeno.;Zdaj je vse obrnjeno.
Kot da bi bil tam zunaj resničen svet, to tukaj pa samo sanje.;Kot da je tam zunaj resnični svet, to tukaj pa sanje.
Ne morem verjeti, da so minili samo še trije meseci.;Težko je verjeti, da so minili samo trije meseci.
Sploh se ne spomnim več vsega iz svojega življenja.;Starega življenja se skoraj ne spomnim več.
Ne vem več, kdo sploh sem.;Ne vem več, kdo sem.
Začel sem že dvomiti, da si dal odpoved.;Začel sem dvomiti o tvoji odločnosti.
Čas je, da končamo nalogo.;Mislim, da je čas, da opravimo nalogo.
Dal si mi dobre in uporabne podatke.;Dal si mi uporabne podatke.
Zdaj je čas, da se vrneš.;Zdaj pa je čas, da se vrneš.
Končati moram s tem.;To moram končati.
To je zadnja stvar, da postaneš mož.;Zadnji korak, da postaneš mož.
Če jo opravim bom eden izmed njih.;Če to storim, bom eden od njih.
Zaupali mi bodo.;In zaupali mi bodo.
Lahko se bom pogajal o pogojih za njihovo premestitev.;Lahko se bom dogovoril o selitvi.
Na'vi pravijo, da se vsak rodi dvakrat.;Na'vi pravijo, da se človek rodi dvakrat.
Drugič je, ko si zaslužiš svoj prostor med ljudmi, za vedno.;Drugič se rodiš, ko si prislužiš prostor v ljudstvu za vedno.
Tukaj je kraj, kjer se poslušajo molitve.;Tu je kraj, kjer so molitve slišane.
In včasih so tudi uslišane.;In včasih uslišane.
Svoj lok lahko narediš iz lesa domovinskega drevesa.;Lahko si narediš lok iz lesa Domačega drevesa.
Ja, res je dobra lovka.;Res je dobra lovka.
Ampak ta ženska mora tudi izbrati mene.;Ampak tudi ta ženska mora izbrati mene.
Zdaj sem s teboj, Jake.;Zdaj sem s tabo, Jake.
Poročena sva za vse življenje.;Združena sva za vse življenje.
Ne pozabi na fazno integracija, srednji gumb.;Ne pozabi fazne integracije.
Kdaj si se zadnjič stuširal?;Kdaj si se nazadnje oprhal?
Nič ne vidim!;Nič se ne vidi.
Pokličite mi pilota.;Pokliči pilota.
-Ja, gospod.;–Da, gospod.
Tukaj nimaš pravice govoriti!;Tu nimaš pravice govoriti.
Udarili jih bomo naravnost v srce!;Udarili jih bomo v srce.
Brat, prosim, ne napadajte ljudi iz nebes.;Brat, ne napadaj ljudi z neba.
-Ti nisi moj brat!;Nisi moj brat!
Pa tudi tvoj sovražnik nisem!;Nisem tvoj sovražnik.
Pravico imam govoriti.;In pravico imam govoriti.
To je zelo nevarno!;To je nevarno.
Ste zdaj videli?;Ste videli to?
-Ti si prestopil mejo.;–Prestopil si mejo.
Kaj za vraga se dogaja?;Kaj se dogaja?
Sinko, izdal si me.;Razočaral si me.
Našel si domačinko in pozabil, za katero ekipo igraš?;Kako torej, si našel domačinko in pozabil, za katero ekipo igraš?
Praviš, da bi rad obdržal svoje ljudi žive?;Bi radi ohranili svoje ljudi žive?
Ta drevesa so bila za Omaticaye sveta, na način, ki si ga ne moreš predstavljati.;Tista drevesa so bila za Omaticaye sveta.
