Zaradi česa?;Od česa?;Zakaj?;Zakaj?
Ker sem vas sprovociral?;Vam nič ne pride na misel?;Vi ste stražili na stopniščnem podestu, ni tako?;Zadnji dve leti mi je v Bostonu nekdo podtikal zdravila?
In oprostite, kaj pa vas ne provocira?;Kaj je pa potem tole, jebenti?;Saj ni zamere, ne?;Ko me je poslala po vodo, vam je nekaj rekla, kajne?
Opazke...;Privolite, ali pa ...;Šerif ...;Ne, prosim, bog ...
Besede.;Opazke, besede.;Brezvestno.;Ali sočutja.
-Nacisti.;-Nacisti.;-Vojna.;-Bedarija!
No, to tudi.;Seveda, ja.;To je vse.;Je že v redu.
In seveda spomini, sanje...;In seveda spomini, sanje ...;In, kako ji že rečejo ...;In nato ...
"Ste vedeli, da beseda ""travma"" izhaja iz grške besede za ""rano""?";"Ste vedeli, da beseda travma izhaja iz grške besede za ""rana""?";Ste v zadnjem času videli kakšno živo grozo, šerif?;Menite, da gre le za naključne čačke?
"In kaj je nemška beseda za ""sanje"".";In kako se v nemščini reče sanjam?;In kaj naj bi to bilo?;In, kako ji že rečejo ...
"""Traum"".";"""Traum"".";Svetilnik.;- Klorpromazin.
"""Ein Traum"".";"""Traum"".";"""Ein Traum.""";-Klorpromazin.
Rane lahko ustvarijo pošasti.;Rane lahko ustvarijo pošasti.;Če bodo priklenjeni k tlom, bodo umrli.;Pravijo, da imamo bombe, ki lahko cela mesta spremenijo v pepel.
In vi... vi ste ranjeni, Marshal.;In vi, vi ste ranjeni, šerif.;Ker vam je rekel Laeddis, vi pa bi naredili vse, da ne bi bili on.;Cawley misli, da ste neškodljivi in vodljivi, a jaz vem, da ni tako.
Ali se ne strinjate, da ko vidiš pošast, jo moraš zaustaviti.;Saj razumete, ... ... da vam ne morejo dovoliti, da odidete?;Cawley misli, da ste neškodljivi in vodljivi, a jaz vem, da ni tako.;Ko vidiš pošast, jo moraš ustaviti, se strinjate?
Ja... Strinjam se.;To je točno, ja.;Resno mislim.;Tako je.
-Da... Kaj delaš, Ijubček?;-Ja ... Kaj delaš, dragi?;-Kaj, hudiča, misliš s tem?;-In misliš, da se to dogaja tu?
Na trajekt moraš.;Na trajekt moraš.;Na otoku mislim.;Ne moreva ravno oditi s trajektom.
-Ne.;-Ne.;-Ne.;-Ne.
Ne, ne.;Ne, ne.;Ne, hvala.;Ne.
Če cel svet misli, da je Chuck mrtev, potem je idealen za njihove poskuse.;Če svet misli, da je Chuck mrtev, je popoln za njihove poskuse.;Cawley misli, da ste neškodljivi in vodljivi, a jaz vem, da ni tako.;Če vam pustimo to odigrati, sem si mislil, boste lahko sprevideli, kako neresnično in nemogoče je to.
Samo eno mesto obstaja, kamor bi ga odpeljali.;Samo en kraj je, kamor bi ga odpeljali.;Samo en kraj je, kjer ga nihče ne bi opazil.;Tu je veliko krajev, kamor lahko skriješ truplo.
Če greš tja boš umrl.;Če greš tja, boš umrl.;Potem pa nikoli ne boš zapustil tega otoka.;Ta kraj te bo pokopal.
-Moj partner je.;-Držim ga.;-To je otok.;-Ime mi je Edward Daniels.
Če ga mučijo, če imajo zaprtega proti njegovi volji, mu moram pomagati.;Če ga zadržujejo proti njegovi volji, moram to razkriti.;Moral bi me rešiti.;Nihče ne bi mogel priti ali oditi iz sobe, ne da bi ga jaz videl.
Nikogar več ne smem izgubiti.;Nikogar več ne morem izgubiti.;Nikoli ne bom prišla od tu.;In ne bom se predal brez boja.
Ne odhajaj tja Teddy, prosim.;Prosim, ne počni tega, Teddy.;Zbeži stran, Teddy.;S tabo grem, šef.
Prosim, ne delaj tega.;Prosim, prenehaj govoriti.;Prosim, ne počni tega, Teddy.;Prosim, nehajte!
Ne odhajaj tja.;Ne hodi tja.;Ne hodi.;Pozabi jo.
Oprosti Ijubica.;Žal mi je, ljubica.;Oprostite.;Bog ti pomagaj.
To stvar imam rad zato, ker si mi jo ti dala.;Všeč mi je, ker si mi jo ti dala, a resnica je, da je to ena presneto grda kravata.;Ker vem, kako zelo jo potrebuješ.;To vem, ker sem tudi jaz tak.
Res pa je, da je to samo ena pofukano grda kravata.;Všeč mi je, ker si mi jo ti dala, a resnica je, da je to ena presneto grda kravata.;Zdi se, da bi to človek sem in tja opazil.;To lahko rečejo čisto za vsakogar.
Ne!;Ne!;Ne!;Ne!
Ne premikaj se!;Ne premikajte se!;Pozabi jo.;Pozabi jo.
Ostani kjer si!;Pokaži mi že svoj obraz!;Tu sem zaradi tebe!;Ostanite na mestu!
Me boš... me boš ubil?;Kaj naj ti rečem, da te ustavim?;Zakaj me nisi rešil?;Da mi boš lahko še bolj lagal?
Ne, ne bom te ubil.;Ne bom vas ubil.;Moraš me izpustiti.;Ne bom odšel.
Zakaj si vsa mokra, punči?;Zakaj si vsa mokra, ljubica?;Zakaj si ves moker, ljubček?;Ljubica ... Zakaj si vsa mokra?
Kaj ste rekli?;Kaj ste rekli?;Kaj vidite?;Kako to mislite?
-Saj veste, kaj sem rekel.;-Natančno veste, kaj sem rekel.;-Ja, takoj se vam bom posvetil.;-Prav imate, šerif.
Mimogrede, puška je prazna.;Mimogrede, puška ni nabita.;Videti je kot nekdanja vojaška rit.;Niti sledu ni.
Sedite prosim.;Povejte mi.;Andrew, prosim, nikar.;Kar izvolite.
Za božjo voljo posušite se, še prehladili se boste.;Zaboga, posušite se, saj se boste še prehladili.;Sploh je ne omenjajte!;Prenehajte s tem!
Dobro.;Dobro.;Dobro.;Dobro.
Kako hudo ste poškodovali stražarja?;Kako močno ste poškodovali stražarja?;Kaj se vam je zgodilo?;Ste v preteklosti doživeli kakšen duševni pretres?
Jaz... Ne vem, o čem govorite.;Ne vem, o čem govorite.;Oprostite, gospa, ne vem, o čem govorite.;Ne boste me jebali v glavo.
Da.;-Da.;-Da.;Ne.
Tukaj je.;Tukaj je.;Tukaj je.;Ja, tukaj je.
Naj Dr. Sheehan dobro pregleda vaše fante, preden ga pošIjete gor.;Naj dr. Sheehan pregleda vašega človeka, preden ga pošljete gor.;Opravili smo s formalnostmi, sedaj pa poiščimo dr. Cawleyja.;Žal vas bo s situacijo moral seznaniti dr. Cawley.
Torej je dr. Shehan prišel danes zjutraj s trajektom.;Torej je dr. Sheehan prišel z jutranjim trajektom.;Odšel je z jutranjim trajektom.;Odšla bova z jutranjim trajektom.
Ne ravno.;Ne prav veliko.;Ne, sploh ne.;Seveda, ja.
Raznesli ste moj avto.;Razstrelili ste mi avto.;Šli ste za mano, doktor.;Rekel sem, da ste ljudje nasilja.
Res sem imel rad ta avto.;Resnično mi je bil všeč.;To mi je bilo zelo všeč.;Imel sem prijatelja.
Žal mi je za to.;Žal mi je.;Ne, žal mi je.;Žal mi je, ljubica.
Drgetanje postaja vedno hujše, je tako?;Ste šli na lagoden sprehod, kaj?;Lahko prenehajte s tem?;Kako je z vašo glavo?
Kako je s halucinacijami?;Kako je s prividi?;Kako to mislite?;Šerif, imate migreno?
Pojdi ven od tod, Teddy.;Zbeži stran, Teddy.;Povej mu, Teddy.;S tabo grem, šef.
Ta kraj te bo pokončal.;Ta kraj te bo pokopal.;Če greš tja, boš umrl.;Najdi ga in ga ubij.
Ni slabo.;Je že v redu.;Brez zamer.;Enostavno je najboljše.
-Vedno huje bo.;-Pomagajte mi.;-Nočem jih.;-Ne morem se pritoževati.
-Vem.;-Vem.;-Vem.;-Vem.
Dr. Solando... povedala mi je za neuroleptike.;Dr. Solando mi je povedala za nevroleptike.;Bila je na skupinski terapiji.;Po tem, ko se je prvič poskušala ubiti, mi je Dolores povedala, da ima žuželko, ki živi v njenih možganih.
Dajte no, res?;Kaj pa to?;Kaj se tu dogaja, jebenti?;Andrew, kaj vidite?
In kdaj je bilo to?;Kdaj pa?;Zakaj pa je to bilo kaj takega?;Kdaj je ta zapornica pobegnila?
-Doktorico sem našel v jami ob pečinah, ampak... nikdar je ne boste našli.;-Čez čeri sem plezal, da bi te rešil.;-Vem le, da gre za umobolnico.;-Pozneje bom pogledal, to je vse.
Ne dvomim v to.;Ne, to ni mogoče.;To verjetno ni dobro.;Bojim se, da je v drugo smer.
Glede na to, da ni resnična.;O tem ne dvomim, glede na to, da ni resnična.;Žal mi je, da to slišim.;Moja teorija je taka, Andrew.
Vaše halucinacije so precej resnejše, kot smo mislili.;Vaše taktike na meni ne bodo delovale.;Vedete se, kot da je norost nalezljiva.;Imate odlične obrambne mehanizme.
Niste na neuroleptikih.;Šerif ste.;Ne, vi ne.;Nadvse ste nasilni.
Na ničemer niste, če smo bolj natančni.;A nekako še niste našli časa, da bi to pogledali.;A ste nasilni, izurjeni in nevarni.;Pravzaprav ne jemljete ničesar.
Kaj za vraga je potem to?;Kaj je pa potem tole, jebenti?;Kaj pa to?;Kaj se tu dogaja, jebenti?
Ha?;Vidiš?;Veste?;Dobro!
Kaj za vraga je to?;Kaj je to, doktor?;Kaj je to?;Kaj pa to?
Odrekanje.;Nasilje.;Psihokirurgija.;Bedarija.
Odre...;Šerif ...;Privolite, ali pa ...;On je ...
Odrekanje?;Cigareto?;Šerif?;Šef?
Od... od... od česa?;Od česa?;Ja, sva, ni tako?;Veste?
Niti preklete pijače nisem spil, odkar sem na tem otoku.;Odkar sem na tem otoku nisem spil niti kapljice.;Nikoli ne bom prišel ven.;Pravijo, da nikoli ne bom odšel od tu.
Chlorpromazine.;Pot noter.;-Klorpromazin.;- Klorpromazin.
Nisem ravno navdušenec farmakologije a v vašem primeru moram reči... Clorpro... clorproma... kaj?;Nisem pristaš zdravil, a v vašem primeru ... Kloro ... prom... kaj?;Ko me je poslala po vodo, vam je nekaj rekla, kajne?;Oprostite, doktor ... Kaj med čem in čem?
-Chlorpromazine.;-Klorpromazin.;- Klorpromazin.;-Dehidracija.
Isto zdravilo, ki ti ga dajemo zadnjih 24 mesecev.;Isto zdravilo, ki smo vam ga dajali zadnjih 24 mesecev.;Nisem pristaš zdravil, a v vašem primeru ... Kloro ... prom... kaj?;Ne moreš se kar odločiti, da boš ozdravel.
Torej v zadnjih dveh letih... mi... mi je nekdo skrivaj dajal zdravila v Bostonu.;Dokler nisem našel nekoga, ki je bil tu pacient.;Če bi bila to moja žena, bi ga ubil ... dvakrat.;Vse to zaradi dr. Cawleyja.
To pravite?;Vam nič ne pride na misel?;Zakaj ste tu?;To ni izraz iz psihiatrije?
Ne v Bostonu.;Ne v Bostonu.;Ne, jih ne.;Ne, ne bodo.
Tukaj.;Tukaj.;Tukaj je.;Tukaj je.
Tukaj ste že dve leti.;Dve leti ste že pacient te ustanove.;Bili ste šerif.;Vaša angleščina je zelo dobra, skoraj popolna.
Pacient v tej instituciji.;Psihiater, ki direktno nadzira njeno zdravljenje.;Seveda, saj je zdravnik.;To je upravnik.
Po vsemu, kar sem tu videl, doktor, vi... res mislite, da me boste prepričali, da sem nor?;Po vsem, kar sem tu videl, doktor, res mislite, da me lahko prepričate v to, da sem nor?;Zaboga, vojskovali smo se, da bi jih ustavili in sedaj izvem, da se to mogoče dogaja tu, na naši zemlji?;Saj razumete, ... ... da vam ne morejo dovoliti, da odidete?
Veste s kakšnimi Ijudmi imam opravka vsak dan?;Veste, s kakšnimi ljudmi se vsak dan srečujem?;Kje so moje presnete cigarete?;Saj razumete, ... ... da vam ne morejo dovoliti, da odidete?
Jaz sem Zvezni policist, za božjo voljo.;Zvezni šerif sem, zaboga.;Tu nisem, da bi ubil Leaddisa.;Tu nisem, da bi ubijal.
-Bili ste Zvezni policist.;-V svoji zgodbi niste morilec, ampak junak.;-Prišli ste odkrit resnico.;Bili ste šerif.
Tu je kopija vašega sprejemnega lista.;Tu je kopija vašega sprejemnega obrazca.;Dobili ne boste nobenih kartotek osebja.;Ko se ugasnejo luči, strežniki tu kartajo.
Vlomili ste na oddelek C, da bi dokazali obstoj 67-tega pacienta.;Vdrli ste na oddelek C zaradi dokaza o obstoju 67. pacienta.;Zdi se, da je Rachel Solando namigovala, da imate tudi 67. pacienta, doktor.;Poškodovali ste strežnike, stražarje in ostale paciente.
Če bi prišel na celino, bi lahko razkrinkal ta kraj.;Če bi uspeli priti na kopno, bi razkrinkali to mesto.;Našel bom dokaz, se vrnil in razkrinkal ta kraj.;Izvedel bom, kaj se dogaja na tem otoku.
Čakajte... čakajte... kaj?;Ja, sva, ni tako?;O, mojbog, ne!;Kaj pa to?
Ampak nekako niste našli časa, da bi ga pogledali.;A nekako še niste našli časa, da bi to pogledali.;Pozabil sem, da odhajate, sedaj ko smo Rachel našli.;Prišli ste sami.
Preberite si ga.;Preberite ga zdaj.;Poskusite.;Preglejmo še drugo stran!
Dajte.;Dajte.;Dajmo.;Daj no, šef.
Pacient je zelo inteligenten, zelo moten.;Pacient je zelo inteligenten in močno blodnjav.;Najprej pride do paralize.;Psihiater, ki direktno nadzira njeno zdravljenje.
Odlikovan vojni veteran.;Odlikovan vojni veteran.;Prijeten študent.;Nekdanji zvezni šerif.
Prisoten pri osvobajanju Dachaua.;Prisoten pri osvoboditvi Dachaua.;Vodil je seanso.;Ime mu je George Noyce.
Bivši Zvezni policist.;Nekdanji zvezni šerif.;Vaš izginuli partner.;Njegov sprejemni list.
Znana nagnjenost k nasilju.;Znana nagnjenost k nasilju.;Nagnjena k samomoru.;Utemeljeni strahovi so paranoja.
Ne obžaluje svoja kriminalna dejanja, ker zanika, da so se sploh zgodila.;Ne kaže obžalovanja za svoj zločin, ker zanika njegov obstoj.;Prav tako verjame, da je to njen dom v Berckshiresu.;Verjame, da so njeni otroci živi.
Visoko razvita fantastična sposobnost pripovedovanja, ki onemogoča soočenje z resničnostjo njegovih dejanj.;Znana nagnjenost k nasilju.;Psihiater, ki direktno nadzira njeno zdravljenje.;Samo en kraj je, kjer ga nihče ne bi opazil.
Dovolj mi je tega sranja.;Žal mi je, da to slišim.;Žal mi je, vse linije so mrtve.;Naj me vrag, če vem!
Kje je moj parter, kaj?;Kje so moje presnete cigarete?;Kaj je tam?;Kaj pa to?
Kje je Chuck?;Kje je Chuck?;Kje je moj partner?;Kje je?
Kje je?;Kje je?;Kaj je tam?;Kje si bil?
Poskusiva na drugačen način.;Poskusiva drugače.;Samo drug na drugega se lahko zaneseva.;Zmanjkuje nama časa.
"Dekliško ime vaše žene je bilo ""Chanal"".";Dekliški priimek vaše žene je bil Chanal, imam prav?;Ime ji je bilo Rachel.;Ime Edward Daniels vsebuje istih 13 črk kot Andrew Laeddis.
Imam prav?;Ni tako?;Sem mrtva?;Kaj je narobe, šef?
Niti ne omenjajte njenega imena!;Sploh je ne omenjajte!;Prenehajte s tem!;Ne premikajte se!
-Bojim se, da ga bom moral.;-Rekel sem, da grem sam.;-Nočem jih.;-Vem le, da gre za umobolnico.
Ali opazite, kaj imajo ti štiri imena skupnega?;Opazite, kaj imajo ta štiri imena skupnega?;Rekli ste, da ne veste, na kaj se nanaša druga vrstica, ni tako?;Menite, da gre le za naključne čačke?
To je vaše pravilo štirih.;V tem primeru imate prav.;Sedaj ko ste omenili to, bo tole čisto v redu.;Recite, da vsaj kadite svoje cigarete.
Andrew, kaj vidite?;Andrew, kaj vidite?;Kaj vidite?;Kaj se tu dogaja, jebenti?
Če ste karkoli storili mojemu partnerju doktor, je to kršitev... Osredotočite se, Andrew.;Prosim, ne počni tega, Teddy.;-Če ste kaj naredili mojemu partnerju, je to kršitev ... -Zberite se, Andrew.;Ker vam je rekel Laeddis, vi pa bi naredili vse, da ne bi bili on.
Kaj vidite?;Kaj vidite?;Andrew, kaj vidite?;Kaj ste rekli?
Imena... iz istih črk so sestavljena.;Imena so sestavljena iz istih črk.;Imena so medsebojni anagrami.;To je 24 človeških bitij.
Ime Edward Daniels je sestavljeno iz istih 13-ih črk kot ime Andrew Laeddis.;Ime Edward Daniels vsebuje istih 13 črk kot Andrew Laeddis.;Imena so sestavljena iz istih črk.;Prav tako verjame, da je to njen dom v Berckshiresu.
Enako kot Rachel Solando in Dolores Chanal.;Prav tako Rachel Solando, če smo že pri tem.;Res ni ravno podobno legendarnemu Teddyju Danielsu.;Resnična Rachel Solando.
Imena so med seboj anagrami.;Imena so medsebojni anagrami.;Imena so sestavljena iz istih črk.;To je 24 človeških bitij.
Vaša taktika, na meni ne bo delovala.;Vaše taktike na meni ne bodo delovale.;Ne boste me jebali v glavo.;A vaši prividi so hujši, kot sem predvideval.
-Sem ste prišli po resnico.;-Prišli ste odkrit resnico.;-Ste bili cel večer na svojem mestu?;-Vaša žena jih je utopila v jezeru.
Tukaj jo imate.;Tukaj ste.;Kar izvolite.;Ja, tukaj je.
Vaše ime je Andrew Laeddis.;Vaše ime je Andrew Laeddis.;Ime mi je Edward Daniels.;Vi ste Rachel Solando.
Vi ste 67-ti pacient v Ashcliffu, Andrew.;G. Breen, postaviti vam morava nekaj vprašanj, prav?;Vi ste 67. pacient v Ashecliffu.;Vaši fantje se zdijo nekoliko napeti, g. McPherson.
Ne serite.;Dajte.;Ne, vi ne.;Šalite se.
Sem ste bili izročeni s sodno odločbo pred 24-imi meseci.;-Pred 24 meseci ste bili sprejeti na podlagi sklepa sodišča.;Vdrli ste na oddelek C zaradi dokaza o obstoju 67. pacienta.;Poškodovali ste strežnike, stražarje in ostale paciente.
Vaš zločin je strašen.;To je barbarsko.;Vi ste dali Noycea pretepsti.;Govorite same laži!
Takšen, da si ne morete oprostiti.;Preveč, da bi si lahko predstavljal.;Ne morete ostati tukaj.;Pravzaprav ne jemljete ničesar.
Tako da ste si izmislili drugi jaz.;Narobe ste me razumeli.;Rekel sem, da ste ljudje nasilja.;Sedaj ko ste omenili to, bo tole čisto v redu.
Dobro, pa... preidimo na dejstva.;Izvoli, poglej.;Vrniva se k dejstvom.;Ko sva že pri tem ...
Ustvarili ste zgodbo, v kateri vi niste motilec ampak heroj.;-V svoji zgodbi niste morilec, ampak junak.;Bili ste v Dachauu, a niste mogli ubiti nobenega stražarja.;A ste nasilni, izurjeni in nevarni.
Še vedno Zvezni policist.;Nekdanji zvezni šerif.;Še vedno je tu.;Njegov sprejemni list.
Ampak samo tukaj v Ashcliffu zaradi primera.;Vse to zaradi dr. Cawleyja.;Ampak lahko bi vas odpeljal z otoka.;Samo en kraj je, kamor bi ga odpeljali.
In razkrili ste zaroto, tako da karkoli vam rečemo o tem kdo ste, kaj ste storili lahko smatrate za laž, Andrew.;Razkrili ste zaroto, zato da lahko vse, kar vam povemo o vas in vaših dejanjih, zavržete kot laži, Andrew.;Ker vam je rekel Laeddis, vi pa bi naredili vse, da ne bi bili on.;In vi, vi ste ranjeni, šerif.
-Moje ime je Edward Daniels.;-Ime mi je Edward Daniels.;-Poznam vas.;-Držim ga.
To domišIjijo poslušam zdaj že dve leti.;Že dve leti poslušam to izmišljotino, poznam vsako podrobnost.;Žal mi je, da to slišim.;To mi je bilo zelo všeč.
Vsako podrobnost poznam.;Že dve leti poslušam to izmišljotino, poznam vsako podrobnost.;To vem, ker sem tudi jaz tak.;Kar jaz počnem, ni ravno po pravilih.
67-ti pacient.;"""Traum"".";-Šerif Aule.;Pika.
Vihar.;Nevihta.;Glen Miga.;Laeddis.
Rachel Solando.;Rachel Solando.;Niti Rachel Solando.;Teddy Daniels.
Vaš pogrešan partner.;Vaš izginuli partner.;Kaj pa moj partner?;Njegov sprejemni list.
Sanje, ki jih imate vsako noč.;Sanje, ki jih sanjate vsako noč.;In tale deklica, o kateri sanjate vsako noč.;In seveda spomini, sanje ...
Bili ste v Dachauu, ampak verjetno niste ubili nobenega stražarja.;Bili ste v Dachauu, a niste mogli ubiti nobenega stražarja.;Še vedno ste zvezni šerif in tu ste samo zaradi primera.;Vi ste stražili na stopniščnem podestu, ni tako?
Želim si, da bi vas lahko pustil živeti v vašem namišIjenem svetu.;Res si želim, da bi vas lahko pustil živeti v vašem izmišljenem svetu.;Prepričati se želim, da me s tistim, kar držite, ne boste ranili.;In tu sem samo zaradi tebe!
Res si želim.;Komaj čakam.;Meni je prav.;Zaupal sem ti.
Ampak vi ste nasilni, trenirani, nevarni.;Rekel sem, da ste ljudje nasilja.;A ste nasilni, izurjeni in nevarni.;In vi, vi ste ranjeni, šerif.
Ste najbolj nevaren pacient, kar jih imamo.;Ste naš najnevarnejši pacient.;Še vedno ste zvezni šerif in tu ste samo zaradi primera.;Rekel sem, da ste ljudje nasilja.
Poškodovali ste bolničarje.;Poškodovali ste strežnike, stražarje in ostale paciente.;Pred dvema tednoma ste napadli Noycea.;Bili ste šerif.
Stražarje.;Bedarija.;Svetilnik.;Veliko vode.
Druge paciente.;Retardirance, morilce, črnuhe.;Ali ljubezni.;Bolničark, paznikov, strežnikov.
Pred dvema tednoma ste napadli Georga Noyca.;Pred dvema tednoma ste napadli Noycea.;-Pred 24 meseci ste bili sprejeti na podlagi sklepa sodišča.;Vdrli ste na oddelek C zaradi dokaza o obstoju 67. pacienta.
Ne, ne!;Ne!;Ne!;Ne!
Sedaj sem vas pa dobil, doktor!;Doktor, potem bom pa rekel - klinc pa njihov mir.;Naj me vrag, če vem!;Prosim, nehajte!
Vi ste dali Noyca pretepsti.;Vi ste dali Noycea pretepsti.;Vi ste Rachel Solando.;Ponovno se zaganjate, Andrew.
Nikakor ne.;Ne.;Ne.;Ne.
-Povejte mi en sam razlog, zakaj bi se ga sploh dotaknil?;-Zakaj bi me hotel ustaviti?;-Bi lahko prenehali s tem, prosim?;Povejte mi en razlog, zakaj bi se ga jaz sploh dotaknil.
Ker vam je rekel Laeddis, vi pa bi naredila karkoli, da nebi bili on.;Ker vam je rekel Laeddis, vi pa bi naredili vse, da ne bi bili on.;Cawley misli, da ste neškodljivi in vodljivi, a jaz vem, da ni tako.;Jaz sem jih ubil, ker ji nisem poiskal pomoči.
Imam prepis pogovora, ki ste ga imeli včeraj z Noycem.;Imam prepis vajinega včerajšnjega pogovora.;Rekli ste, da ne veste, na kaj se nanaša druga vrstica, ni tako?;Sedaj ko ste omenili to, bo tole čisto v redu.
To je v zvezi z vami in Laeddisom.;Mislim, da boste to morali vprašati njega.;Sedaj ko ste omenili to, bo tole čisto v redu.;Rekel sem, da ste ljudje nasilja.
Vedno je šlo samo za to.;Vedno je šlo le za to.;To je drugače.;To mi je bilo zelo všeč.
Ne.;Ne.;Ne.;Ne.
Ne.;Ne.;Ne.;Ne.
"Pravi, da je to v zvezi z ""mano in Laeddisom"".";Prav tako verjame, da je to njen dom v Berckshiresu.;"Ne, ne, piše,  da ""gre zame IN za Laeddisa"".";Prav tako Rachel Solando, če smo že pri tem.
"Ko ste ga vprašali, kaj se je zgodilo z njegovim obrazom, je rekel: Tukaj zopet citiram, ""Ti si to storil"".";"Ko ste ga vprašali, kaj se je zgodilo z njegovim obrazom, je rekel, citiram: ""Ti si mi to naredil.""";Cawley misli, da ste neškodljivi in vodljivi, a jaz vem, da ni tako.;Odboru nadzornikov sem prisegel, da lahko ustvarim najbolj radikalno in vrhunsko igro vlog v zgodovine psihiatrije, in da vas bo ta ozdravila.
Ne, ne.;Ne, ne.;Ne, hvala.;Ne.
S tem je mislil, da je bila moja krivda.;Povedala mi je, a je nisem poslušal.;Ker sem ubil svojo ženo.;Rekla mi je, naj jo izpustim.
-Skoraj ubili ste ga.;-Ne, ne, razkril sem vas.;-Ampak rekli bodo za vas.;-Pomagajte mi.
Upravnik in upravni odbor so odločni, da je potrebno nekaj odločnega storiti.;Upravnik in nadzorniki so odločeni, da je treba ukrepati.;Žal to ne bo mogoče.;Dok je edini možni vhod in izhod.
Da razen, če te ne spravimo k zdravi pameti takoj, takoj zdaj, bodo prevzete vse potrebne mere za zagotovitev, da ne boste nikdar več nikogar poškodovali.;Če vas takoj ne spravimo k razumu, bodo uvedeni dokončni ukrepi, ki bodo zagotavljali, da nikoli več ne boste mogli nikogar poškodovati.;Prosim ... Moj bog ... Ustavi me, preden jih ubijem še več.;Morali so si le izmisliti pobeg in sedaj te imajo!
Lobotomizirali vas bodo, Andrew.;Naredili vam bodo lobotomijo, Andrew.;Tvegano je, Steven.;Prosim, ne počni tega, Teddy.
Ali razumete?;Kaj mislite, zakaj?;Kaj vidite?;Ste ga videli?
Ja, razumem.;Ja, razumem.;Ja, verjamem.;Seveda, ja.
Mislim, da sem vas popolnoma razumel.;Narobe ste me razumeli.;A vedeti moram, da ste sprejeli resničnost.;Sedaj ko ste omenili to, bo tole čisto v redu.
Ampak če...;Potem ...;Če nas ne bo prej odplaknilo.;Kaj pa to?
Če se ne grem več te vaše male igrice tukaj, me bo dr. Naehring spremenil v enega svojih duhov.;Če ne bom sodeloval v tej vaši igrici, me bo dr. Naehring spremenil v enega od svojih prikazni.;Res si želim, da bi vas lahko pustil živeti v vašem izmišljenem svetu.;Odboru nadzornikov sem prisegel, da lahko ustvarim najbolj radikalno in vrhunsko igro vlog v zgodovine psihiatrije, in da vas bo ta ozdravila.
Kaj bo pa z mojim partnerjem?;Kaj pa moj partner?;Kaj pa mož?;Lahko živiš s tem?
Boste razložili uradu Zvezne policije, da je on obrambni mehanizem?;Boste šerifovemu uradu rekli, da je obrambni mehanizem?;Ta Noyce, kot ste rekli, da mu je bilo ime, je blodnjav?;Vam McPherson ni povedal dobre novice?
Pozdravljen, šef.;Pozdravljen, šef.;Zdravo, kolega.;Zdravo, kolega.
Kaj za vraga se dogaja tukaj?;Kaj se tu dogaja, jebenti?;Kaj, hudiča, kadite vi v Portlandu?;Kdo je že tukaj glavni, a?!
Kaj?;Kaj?;Kaj?;Kaj pa to?
Kaj?;Kaj?;Kaj?;Kaj pa to?
Ti delaš zanj?;Delaš zanj?;Ti je všeč?;Si ga našel?
-Oprosti.;-Ne, ne.;-Dobro.;-Dobro.
Ni bilo druge možnosti.;Ni bilo pomembno.;Premeščen je bil stran.;To ni bilo vojskovanje.
Nekdo je moral biti stalno s teboj, da je pazil nate.;Nekdo te je moral varovati.;Ti si pil, odhajal, nisi se menil za besede drugih.;Ko si ti opazoval njih, so oni mogoče opazovali tebe.
Ti si me opazoval, ne?;Nadzoroval si me, kajne?;Da mi boš lahko še bolj lagal?;Šel bom do svetilnika, me razumeš?
Opazoval si me vsak trenutek.;Nadzoroval si me vsako minuto.;Tako močno sem jo ljubil.;Pogrešala sem te.
Kdo... kdo... kdo si ti?;Kdo si ti?;Kdo si?;Kdo si?
Kdo si ti?;Kdo si ti?;Kdo si?;Kdo si?
Povej mi.;Povej mi.;Ti mi povej.;Andrew, poslušaj me.
Ali me ne prepoznaš, Andrew?;Vidiš?;Razumeš?;Ja, sva, ni tako?
Tvoj glavni psihiater sem bil zadnje dve leti.;Zadnji dve leti sem bil tvoj glavni psihiater.;Policist sem.;Bil sem v Dachauu.
Jaz sem Lester Sheehan.;Tu nisem, da bi ubil Leaddisa.;Zvezni šerif sem, zaboga.;To vem, ker sem tudi jaz tak.
In... Povedal sem ti... povedal sem ti za svojo ženo.;Povedal sem ti za svojo ženo.;Laeddis ... Rekel si mi, da me boš osvobodil tega kraja.;Če bi bila to moja žena, bi ga ubil ... dvakrat.
Vem.;Vem.;-Vem.;-Vem.
-Spustil sem se po pečini, da bi prišel do tebe.;-Čez čeri sem plezal, da bi te rešil.;-Povej mu o dnevu, ko si mi prinesel medaljon.;-Rekel sem, da grem sam.
Verjel sem ti.;Zaupal sem ti.;Obljubil si.;Pokopala sem te.
Jaz.. Jaz... tvegal sem vse, samo da bi prišel sem pote.;Če bi bila to moja žena, bi ga ubil ... dvakrat.;Prosim ... Moj bog ... Ustavi me, preden jih ubijem še več.;Nihče ne bi mogel priti ali oditi iz sobe, ne da bi ga jaz videl.
Vse!;Vse!;Vse.;Vse.
Vem, šef.;Vem, šef.;S tabo grem, šef.;Kaj pa, šef?
